GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US42101000803,42101000803,"Census Tract 8.03, Philadelphia County, Pennsylvania",3532,335,3202,330,17,26,6,12,226,125,0,10,0,10,81,89,32,50,49,77
1400000US42101000804,42101000804,"Census Tract 8.04, Philadelphia County, Pennsylvania",3746,456,3035,404,169,112,13,21,509,292,0,10,13,21,7,17,0,10,7,17
1400000US42101000901,42101000901,"Census Tract 9.01, Philadelphia County, Pennsylvania",2081,202,1424,234,148,118,0,10,420,156,0,10,43,47,46,38,0,10,46,38
1400000US42101000902,42101000902,"Census Tract 9.02, Philadelphia County, Pennsylvania",2639,232,1926,239,126,59,0,10,512,119,0,10,14,22,61,33,0,10,61,33
1400000US42101001001,42101001001,"Census Tract 10.01, Philadelphia County, Pennsylvania",2626,290,2224,242,70,51,0,10,150,102,0,10,0,10,182,147,0,10,182,147
1400000US42101001002,42101001002,"Census Tract 10.02, Philadelphia County, Pennsylvania",3541,310,3235,325,47,41,30,49,218,150,0,10,0,10,11,17,0,10,11,17
1400000US42101001101,42101001101,"Census Tract 11.01, Philadelphia County, Pennsylvania",3319,373,2924,360,138,73,0,10,203,129,0,10,6,11,48,44,0,10,48,44
1400000US42101001102,42101001102,"Census Tract 11.02, Philadelphia County, Pennsylvania",2559,267,2037,249,216,148,50,70,209,119,0,10,9,13,38,28,0,10,38,28
1400000US42101001201,42101001201,"Census Tract 12.01, Philadelphia County, Pennsylvania",4167,316,3689,338,39,33,40,60,262,128,0,10,5,10,132,95,0,10,132,95
1400000US42101001202,42101001202,"Census Tract 12.02, Philadelphia County, Pennsylvania",5249,523,4471,496,343,163,0,14,224,128,0,14,141,198,70,59,19,29,51,43
1400000US42101001300,42101001300,"Census Tract 13, Philadelphia County, Pennsylvania",5890,524,3608,386,1412,328,79,106,445,165,14,26,90,105,242,96,15,25,227,91
1400000US42101001400,42101001400,"Census Tract 14, Philadelphia County, Pennsylvania",4482,594,3025,438,861,296,0,10,271,157,12,22,54,87,259,201,55,62,204,143
1400000US42101001500,42101001500,"Census Tract 15, Philadelphia County, Pennsylvania",2861,238,1889,241,424,151,57,86,406,165,0,10,52,46,33,34,0,10,33,34
1400000US42101001600,42101001600,"Census Tract 16, Philadelphia County, Pennsylvania",2017,186,1866,204,19,22,0,10,50,29,0,10,29,39,53,41,0,10,53,41
1400000US42101001700,42101001700,"Census Tract 17, Philadelphia County, Pennsylvania",2813,262,2356,254,179,122,0,10,98,101,0,10,93,99,87,85,0,10,87,85
1400000US42101001800,42101001800,"Census Tract 18, Philadelphia County, Pennsylvania",3206,300,2315,266,479,149,0,10,272,149,0,10,32,36,108,68,0,10,108,68
1400000US42101001900,42101001900,"Census Tract 19, Philadelphia County, Pennsylvania",2827,260,1874,260,704,162,11,17,166,84,0,10,9,14,63,58,0,10,63,58
1400000US42101002000,42101002000,"Census Tract 20, Philadelphia County, Pennsylvania",2111,290,439,155,1562,218,4,8,19,18,0,10,0,10,87,69,14,20,73,65
1400000US42101002100,42101002100,"Census Tract 21, Philadelphia County, Pennsylvania",2289,257,584,174,1643,220,0,10,27,23,0,10,3,6,32,21,0,10,32,21
1400000US42101002200,42101002200,"Census Tract 22, Philadelphia County, Pennsylvania",2219,287,675,148,1213,259,0,10,177,119,0,10,5,8,149,118,0,10,149,118
1400000US42101002300,42101002300,"Census Tract 23, Philadelphia County, Pennsylvania",2819,279,2057,294,100,101,0,10,477,164,20,33,11,18,154,104,5,8,149,102
1400000US42101002400,42101002400,"Census Tract 24, Philadelphia County, Pennsylvania",5163,568,3709,542,494,112,0,14,768,121,0,14,44,53,148,109,0,14,148,109
1400000US42101002500,42101002500,"Census Tract 25, Philadelphia County, Pennsylvania",4022,345,2292,248,1239,201,0,10,194,144,0,10,103,111,194,150,41,69,153,127
1400000US42101002701,42101002701,"Census Tract 27.01, Philadelphia County, Pennsylvania",4372,862,2131,582,1021,531,29,36,1051,394,0,10,102,86,38,37,0,10,38,37
1400000US42101002702,42101002702,"Census Tract 27.02, Philadelphia County, Pennsylvania",3991,307,3590,332,172,197,0,10,205,167,0,10,7,11,17,21,17,21,0,10
1400000US42101002801,42101002801,"Census Tract 28.01, Philadelphia County, Pennsylvania",4386,627,2100,585,227,159,65,102,1575,445,0,10,331,350,88,77,28,46,60,65
1400000US42101002802,42101002802,"Census Tract 28.02, Philadelphia County, Pennsylvania",5803,574,3950,371,36,49,0,14,1470,379,8,35,287,426,52,54,0,14,52,54
1400000US42101002900,42101002900,"Census Tract 29, Philadelphia County, Pennsylvania",4533,539,3352,477,35,44,0,10,746,555,0,10,306,281,94,63,24,33,70,54
1400000US42101003001,42101003001,"Census Tract 30.01, Philadelphia County, Pennsylvania",4416,507,1603,448,848,215,0,10,1767,348,7,11,94,142,97,71,31,38,66,61
1400000US42101003002,42101003002,"Census Tract 30.02, Philadelphia County, Pennsylvania",3122,465,660,213,2164,446,41,47,156,82,0,10,13,21,88,95,0,10,88,95
1400000US42101003100,42101003100,"Census Tract 31, Philadelphia County, Pennsylvania",4193,539,452,187,3296,505,0,10,171,144,0,10,124,185,150,137,40,69,110,115
1400000US42101003200,42101003200,"Census Tract 32, Philadelphia County, Pennsylvania",5079,799,563,318,4304,777,0,14,30,47,59,85,29,45,94,87,0,14,94,87
1400000US42101003300,42101003300,"Census Tract 33, Philadelphia County, Pennsylvania",6121,813,1424,359,4239,765,4,8,211,155,0,14,57,61,186,189,0,14,186,189
1400000US42101003600,42101003600,"Census Tract 36, Philadelphia County, Pennsylvania",6916,818,1243,309,4493,743,0,14,858,197,0,14,94,87,228,243,0,14,228,243
1400000US42101003701,42101003701,"Census Tract 37.01, Philadelphia County, Pennsylvania",6186,707,648,241,4555,765,0,14,669,350,0,14,66,96,248,220,150,221,98,99
1400000US42101003702,42101003702,"Census Tract 37.02, Philadelphia County, Pennsylvania",3945,404,1275,245,1635,304,7,11,814,241,0,10,12,22,202,114,22,26,180,116
1400000US42101003800,42101003800,"Census Tract 38, Philadelphia County, Pennsylvania",4007,399,3804,421,37,54,0,10,74,73,0,10,26,39,66,63,40,59,26,26
1400000US42101003901,42101003901,"Census Tract 39.01, Philadelphia County, Pennsylvania",6076,860,4235,798,592,352,24,38,1092,358,0,14,6,21,127,152,0,14,127,152
1400000US42101003902,42101003902,"Census Tract 39.02, Philadelphia County, Pennsylvania",5651,447,5399,428,49,63,0,14,70,73,0,14,0,14,133,48,0,14,133,48
1400000US42101004001,42101004001,"Census Tract 40.01, Philadelphia County, Pennsylvania",4071,387,3232,366,212,142,0,10,546,128,0,10,36,47,45,35,8,12,37,33
1400000US42101004002,42101004002,"Census Tract 40.02, Philadelphia County, Pennsylvania",4814,467,4421,494,15,24,0,10,138,198,0,10,0,10,240,195,0,10,240,195
1400000US42101004101,42101004101,"Census Tract 41.01, Philadelphia County, Pennsylvania",6807,869,2460,556,1287,522,0,14,2342,584,0,14,314,300,404,312,138,215,266,226
1400000US42101004102,42101004102,"Census Tract 41.02, Philadelphia County, Pennsylvania",9288,1020,4532,1176,1173,534,0,14,3091,723,0,14,234,233,258,216,0,14,258,216
1400000US42101004201,42101004201,"Census Tract 42.01, Philadelphia County, Pennsylvania",5625,498,4611,582,372,337,0,14,596,210,0,14,0,14,46,49,0,14,46,49
1400000US42101004202,42101004202,"Census Tract 42.02, Philadelphia County, Pennsylvania",5580,495,3941,643,227,122,47,69,1241,492,0,14,31,50,93,76,0,14,93,76
1400000US42101005000,42101005000,"Census Tract 50, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101005400,42101005400,"Census Tract 54, Philadelphia County, Pennsylvania",1303,151,247,91,939,161,0,10,70,78,0,10,0,10,47,30,0,10,47,30
1400000US42101005500,42101005500,"Census Tract 55, Philadelphia County, Pennsylvania",6385,900,807,301,5311,914,0,14,107,141,0,14,77,67,83,79,53,73,30,34
1400000US42101005600,42101005600,"Census Tract 56, Philadelphia County, Pennsylvania",991,172,74,46,856,190,0,10,15,24,0,10,1,3,45,51,0,10,45,51
1400000US42101006000,42101006000,"Census Tract 60, Philadelphia County, Pennsylvania",6055,584,1165,271,4364,590,21,34,426,242,0,14,27,30,52,63,0,14,52,63
1400000US42101006100,42101006100,"Census Tract 61, Philadelphia County, Pennsylvania",3366,346,477,99,2400,347,0,10,455,148,0,10,9,13,25,40,0,10,25,40
1400000US42101006200,42101006200,"Census Tract 62, Philadelphia County, Pennsylvania",4882,570,436,193,4247,519,16,29,154,172,0,10,0,10,29,40,0,10,29,40
1400000US42101006300,42101006300,"Census Tract 63, Philadelphia County, Pennsylvania",4025,531,426,255,2832,476,5,11,537,267,0,10,134,149,91,70,1,3,90,70
1400000US42101006400,42101006400,"Census Tract 64, Philadelphia County, Pennsylvania",3443,498,316,162,2470,507,27,35,427,192,0,10,75,112,128,82,11,13,117,81
1400000US42101006500,42101006500,"Census Tract 65, Philadelphia County, Pennsylvania",4107,364,57,52,3951,369,17,28,53,50,0,10,10,15,19,22,0,10,19,22
1400000US42101006600,42101006600,"Census Tract 66, Philadelphia County, Pennsylvania",3487,519,208,179,2730,529,0,10,514,153,0,10,0,10,35,50,0,10,35,50
1400000US42101006700,42101006700,"Census Tract 67, Philadelphia County, Pennsylvania",6777,921,861,278,5112,779,0,14,590,336,0,14,46,72,168,147,0,14,168,147
1400000US42101006900,42101006900,"Census Tract 69, Philadelphia County, Pennsylvania",2321,401,28,43,2160,404,8,13,0,10,0,10,68,109,57,98,0,10,57,98
1400000US42101007000,42101007000,"Census Tract 70, Philadelphia County, Pennsylvania",3528,510,114,87,3270,469,0,10,0,10,0,10,0,10,144,226,0,10,144,226
1400000US42101007101,42101007101,"Census Tract 71.01, Philadelphia County, Pennsylvania",2607,372,121,73,2445,367,0,10,10,21,0,10,31,44,0,10,0,10,0,10
1400000US42101007102,42101007102,"Census Tract 71.02, Philadelphia County, Pennsylvania",4815,605,65,45,4665,605,34,33,0,10,0,10,0,10,51,52,0,10,51,52
1400000US42101007200,42101007200,"Census Tract 72, Philadelphia County, Pennsylvania",4335,549,131,87,4034,510,0,10,73,109,0,10,0,10,97,97,0,10,97,97
1400000US42101007300,42101007300,"Census Tract 73, Philadelphia County, Pennsylvania",2450,291,54,42,2270,321,28,43,0,10,0,10,0,10,98,85,0,10,98,85
1400000US42101007400,42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",4467,576,419,153,3863,609,0,10,58,60,0,10,0,10,127,186,9,14,118,186
1400000US42101007700,42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",2047,282,1015,193,507,100,0,10,435,124,7,14,6,7,77,40,30,25,47,34
1400000US42101007800,42101007800,"Census Tract 78, Philadelphia County, Pennsylvania",4215,451,2487,338,1123,388,25,40,236,102,0,10,52,63,292,133,52,60,240,121
1400000US42101007900,42101007900,"Census Tract 79, Philadelphia County, Pennsylvania",4762,617,2457,362,1439,419,0,10,304,202,0,10,13,21,549,628,28,35,521,625
1400000US42101008000,42101008000,"Census Tract 80, Philadelphia County, Pennsylvania",3683,514,578,151,2582,392,94,106,157,114,0,10,26,30,246,211,8,13,238,210
1400000US42101008101,42101008101,"Census Tract 81.01, Philadelphia County, Pennsylvania",2632,421,7,13,2460,444,0,10,0,10,0,10,7,11,158,175,0,10,158,175
1400000US42101008102,42101008102,"Census Tract 81.02, Philadelphia County, Pennsylvania",5442,561,26,35,5284,581,27,47,0,14,0,14,9,14,96,99,0,14,96,99
1400000US42101008200,42101008200,"Census Tract 82, Philadelphia County, Pennsylvania",6896,958,3,5,6756,921,0,14,84,130,0,14,0,14,53,76,0,14,53,76
1400000US42101008301,42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",4740,496,86,68,4463,515,0,10,71,77,0,10,76,105,44,48,29,42,15,22
1400000US42101008302,42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",4470,487,2,3,4219,482,0,10,165,141,0,10,10,16,74,69,0,10,74,69
1400000US42101008400,42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",4971,738,212,144,4465,711,16,25,25,29,0,10,39,63,214,154,27,43,187,147
1400000US42101008500,42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",7296,745,336,166,6806,750,37,45,117,129,0,14,0,14,0,14,0,14,0,14
1400000US42101008601,42101008601,"Census Tract 86.01, Philadelphia County, Pennsylvania",2863,274,1519,248,932,225,1,15,313,176,0,10,21,32,77,62,8,14,69,61
1400000US42101008602,42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",2840,744,475,193,2301,829,0,10,52,67,0,10,9,18,3,7,0,10,3,7
1400000US42101008701,42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",5233,787,2888,682,757,360,19,33,928,417,0,14,185,204,456,291,0,14,456,291
1400000US42101008702,42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",3326,619,1493,221,713,505,4,10,851,216,0,10,66,80,199,122,0,10,199,122
1400000US42101008801,42101008801,"Census Tract 88.01, Philadelphia County, Pennsylvania",2302,274,1452,187,220,113,0,10,465,123,34,42,53,43,78,51,16,22,62,46
1400000US42101008802,42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",6881,799,4216,660,716,227,0,14,1619,307,0,14,146,111,184,103,46,70,138,87
1400000US42101009000,42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",6124,551,4067,485,430,172,0,14,1228,271,0,14,95,52,304,136,37,32,267,136
1400000US42101009100,42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2866,399,876,223,1291,308,31,45,593,259,0,10,0,10,75,62,0,10,75,62
1400000US42101009200,42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",3389,387,528,232,2367,390,0,10,404,184,21,35,19,20,50,51,0,10,50,51
1400000US42101009300,42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",4215,561,114,92,4054,553,5,8,0,10,0,10,0,10,42,54,0,10,42,54
1400000US42101009400,42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",4270,396,58,80,4079,407,0,10,0,10,0,10,32,56,101,98,0,10,101,98
1400000US42101009500,42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3229,559,129,180,3014,581,21,24,0,10,0,10,34,50,31,37,0,10,31,37
1400000US42101009600,42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",4202,555,96,72,3961,541,0,10,34,37,0,10,79,95,32,29,0,10,32,29
1400000US42101009801,42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",2430,308,379,85,1861,316,7,12,80,82,0,10,13,18,90,91,9,15,81,79
1400000US42101009802,42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",6528,557,611,265,5775,569,0,14,46,70,0,14,0,14,96,142,0,14,96,142
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",4481,426,587,207,3700,435,0,10,79,87,0,10,57,81,58,45,0,10,58,45
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",6569,1025,563,789,5716,707,73,97,0,14,0,14,14,37,203,169,0,14,203,169
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",2866,382,0,10,2841,386,9,15,0,10,0,10,0,10,16,26,0,10,16,26
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2538,333,7,11,2325,334,0,10,39,59,0,10,115,166,52,77,0,10,52,77
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",3690,563,177,140,3458,560,0,10,4,7,0,10,20,20,31,29,0,10,31,29
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",4298,407,231,76,3959,405,0,10,8,13,0,10,8,18,92,53,44,46,48,31
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1466,280,95,65,1301,296,0,10,70,79,0,10,0,10,0,10,0,10,0,10
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3298,472,66,56,3059,445,0,10,11,13,0,10,0,10,162,195,0,10,162,195
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3959,445,319,136,3531,412,0,10,0,10,0,10,18,29,91,95,0,10,91,95
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2492,270,430,145,1882,281,0,10,86,60,0,10,4,6,90,75,0,10,90,75
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3545,574,228,171,3139,568,8,13,69,94,0,10,59,62,42,53,0,10,42,53
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3264,408,180,145,3074,392,0,10,10,15,0,10,0,10,0,10,0,10,0,10
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",4715,736,28,29,4584,706,0,10,2,4,0,10,61,94,40,43,22,35,18,27
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",2912,499,0,10,2899,501,0,10,0,10,0,10,0,10,13,20,0,10,13,20
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",7325,949,99,96,7163,965,0,14,0,14,22,37,22,34,19,28,0,14,19,28
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4686,384,346,129,4216,425,0,10,43,68,0,10,0,10,81,83,0,10,81,83
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",1820,346,949,322,644,112,34,42,150,67,0,10,17,26,26,25,0,10,26,25
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",5909,696,65,56,5419,704,0,14,24,28,0,14,195,163,206,192,13,21,193,189
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",4260,549,48,39,4013,537,0,10,127,156,0,10,29,98,43,50,0,10,43,50
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1883,207,809,178,931,154,0,10,86,57,0,10,11,11,46,31,24,22,22,18
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",2968,321,655,172,2068,278,0,10,143,97,26,41,18,26,58,57,8,12,50,55
1400000US42101012201,42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",3157,390,1037,256,1148,285,100,127,699,295,0,10,37,63,136,112,0,10,136,112
1400000US42101012203,42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",777,198,349,142,232,89,41,61,93,71,0,10,28,37,34,26,0,10,34,26
1400000US42101012204,42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",3405,317,774,159,2446,320,22,35,109,83,0,10,0,10,54,47,0,10,54,47
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",5275,512,4338,526,355,179,36,47,467,297,0,14,0,14,79,86,0,14,79,86
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1492,149,354,82,951,151,0,10,145,66,0,10,7,11,35,21,8,11,27,20
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2905,334,350,155,2413,327,5,11,89,55,0,10,23,36,25,88,21,88,4,6
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",3546,360,1567,232,1408,267,0,10,257,150,0,10,220,211,94,53,0,10,94,53
1400000US42101013401,42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2272,203,2072,206,96,55,26,44,53,49,0,10,25,41,0,10,0,10,0,10
1400000US42101013402,42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",2763,288,2328,289,214,90,0,10,122,66,0,10,23,26,76,83,0,10,76,83
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3658,391,1949,247,1099,265,0,10,174,183,0,10,388,299,48,40,32,31,16,24
1400000US42101013601,42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2827,353,2196,205,222,154,0,10,308,202,0,10,12,18,89,56,0,10,89,56
1400000US42101013602,42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3826,385,2790,298,653,382,12,19,207,98,0,10,8,12,156,71,35,32,121,59
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",4863,620,1231,325,3395,694,0,10,47,75,91,109,8,17,91,73,0,10,91,73
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",2271,303,332,238,1774,226,10,15,0,10,0,10,68,90,87,83,0,10,87,83
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",3242,492,362,143,2814,496,0,10,11,16,0,10,43,47,12,21,0,10,12,21
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",2940,394,723,237,1962,280,0,10,163,141,0,10,32,32,60,62,0,10,60,62
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",2153,294,488,160,1237,311,0,10,126,105,0,10,0,10,302,194,75,123,227,134
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",3800,388,2974,358,403,154,0,10,144,95,0,10,141,102,138,82,18,30,120,77
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1454,162,1223,154,29,25,0,10,127,80,0,10,37,28,38,45,32,45,6,9
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",3540,529,1888,323,496,240,10,15,168,101,0,10,630,327,348,296,106,90,242,278
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1682,166,187,106,1160,222,0,10,34,31,0,10,151,80,150,157,124,158,26,23
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",3870,537,1541,355,1975,300,0,10,216,113,0,10,22,24,116,120,17,25,99,118
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",3092,449,1193,376,1544,386,0,10,342,186,0,10,3,6,10,16,0,10,10,16
1400000US42101014800,42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",1043,179,73,77,948,192,0,10,10,15,0,10,0,10,12,14,7,11,5,7
1400000US42101014900,42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",3436,471,77,61,2972,472,0,10,209,171,0,10,31,35,147,193,8,12,139,192
1400000US42101015101,42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2092,398,68,66,1892,367,105,167,0,10,0,10,20,31,7,9,2,4,5,9
1400000US42101015102,42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",3324,412,36,43,3052,414,20,31,93,133,0,10,1,5,122,183,107,175,15,26
1400000US42101015200,42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",5824,833,177,178,5312,852,0,14,0,14,0,14,263,289,72,100,0,14,72,100
1400000US42101015300,42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",4135,549,2201,404,1531,328,72,106,217,116,0,10,0,10,114,120,0,10,114,120
1400000US42101015600,42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",1986,263,608,182,367,142,0,10,36,36,0,10,831,291,144,106,16,21,128,106
1400000US42101015700,42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",2599,349,1318,318,263,155,25,40,11,13,53,68,757,267,172,107,73,71,99,79
1400000US42101015800,42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",5937,622,5614,672,110,97,0,14,157,133,0,14,0,14,56,53,0,14,56,53
1400000US42101016000,42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",6711,814,5940,724,115,111,0,14,285,206,0,14,87,86,284,191,125,173,159,89
1400000US42101016100,42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",5152,671,2975,540,329,166,34,51,781,230,0,14,941,458,92,95,0,14,92,95
1400000US42101016200,42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",2278,358,724,281,492,212,0,10,0,10,0,10,1043,312,19,18,5,9,14,15
1400000US42101016300,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",3574,459,1054,339,363,165,28,39,363,183,0,10,1686,484,80,115,7,11,73,114
1400000US42101016400,42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4567,571,774,267,2418,504,0,10,0,10,0,10,1229,390,146,104,49,41,97,95
1400000US42101016500,42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",2251,448,97,110,1773,373,0,10,27,56,0,10,289,194,65,67,38,57,27,35
1400000US42101016600,42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",1652,300,304,183,1190,238,0,10,5,8,0,10,103,114,50,61,0,10,50,61
1400000US42101016701,42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",3021,472,43,40,2852,463,18,28,40,61,0,10,0,10,68,91,0,10,68,91
1400000US42101016702,42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",3129,555,308,241,2745,503,44,65,8,14,0,10,0,10,24,38,0,10,24,38
