GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US42101008301,42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",4089,501,127,108,3807,502,0,109,70,52,0,109,8,13,77,66,0,109,77,66
1400000US42101008302,42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",4176,546,29,32,4039,504,65,102,0,109,0,109,0,109,43,69,0,109,43,69
1400000US42101008400,42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",4754,717,29,27,4648,713,0,109,0,109,0,109,0,109,77,55,18,31,59,50
1400000US42101008500,42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",6127,802,294,201,5781,799,0,109,0,109,0,109,0,109,52,51,0,109,52,51
1400000US42101008601,42101008601,"Census Tract 86.01, Philadelphia County, Pennsylvania",2857,617,1159,317,1227,566,28,32,233,160,0,109,120,147,90,72,0,109,90,72
1400000US42101008602,42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",2787,409,526,261,1703,372,0,109,217,137,0,109,301,315,40,52,0,109,40,52
1400000US42101008701,42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",4561,736,2338,523,849,297,0,109,1275,551,0,109,18,29,81,79,40,64,41,41
1400000US42101008702,42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",3429,735,2156,673,419,220,0,109,695,227,0,109,75,92,84,128,9,14,75,126
1400000US42101008801,42101008801,"Census Tract 88.01, Philadelphia County, Pennsylvania",1211,427,927,384,30,35,49,66,171,166,0,109,34,40,0,109,0,109,0,109
1400000US42101008802,42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",5861,1977,3568,1237,829,478,21,35,1259,497,0,109,63,51,121,79,0,109,121,79
1400000US42101009000,42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",4176,658,3100,621,235,124,0,109,592,330,0,109,136,129,113,69,0,109,113,69
1400000US42101009100,42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2246,277,992,278,882,213,5,9,263,134,0,109,55,72,49,56,34,50,15,23
1400000US42101009200,42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",2701,372,60,58,2288,490,0,109,289,206,0,109,40,35,24,40,0,109,24,40
1400000US42101009300,42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",4242,556,63,58,4101,556,24,28,21,34,0,109,13,22,20,32,0,109,20,32
1400000US42101009400,42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",3749,589,0,109,3636,579,0,109,28,44,0,109,0,109,85,89,38,60,47,71
1400000US42101009500,42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3510,552,13,21,3435,544,19,18,0,109,0,109,43,66,0,109,0,109,0,109
1400000US42101009600,42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",4367,746,44,36,3998,740,67,111,66,78,0,109,184,266,8,11,0,109,8,11
1400000US42101009801,42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",2139,451,244,141,1895,515,0,109,0,109,0,109,0,109,0,109,0,109,0,109
1400000US42101009802,42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",5562,484,607,196,4686,470,0,109,87,78,0,109,53,87,129,129,0,109,129,129
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",5348,581,560,216,4660,621,0,109,70,92,0,109,46,56,12,19,0,109,12,19
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",5571,1090,14,22,5490,1112,0,109,0,109,0,109,56,75,11,22,0,109,11,22
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",2710,557,10,16,2662,557,12,20,0,109,0,109,0,109,26,29,0,109,26,29
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2428,430,26,40,2402,433,0,109,0,109,0,109,0,109,0,109,0,109,0,109
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",2917,526,14,23,2903,526,0,109,0,109,0,109,0,109,0,109,0,109,0,109
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",3349,528,63,41,3170,508,0,109,0,109,0,109,31,32,85,64,0,109,85,64
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1196,219,9,15,1100,212,0,109,19,30,0,109,0,109,68,73,9,15,59,79
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3783,652,127,133,3646,639,0,109,10,15,0,109,0,109,0,109,0,109,0,109
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3533,623,95,75,3407,626,0,109,18,30,0,109,13,23,0,109,0,109,0,109
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2482,498,362,303,2039,428,0,109,66,74,0,109,15,24,0,109,0,109,0,109
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3349,552,66,61,3262,541,0,109,0,109,0,109,0,109,21,35,0,109,21,35
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3631,482,20,24,3445,488,0,109,35,67,0,109,0,109,131,121,43,68,88,97
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",6203,695,64,61,5663,695,25,39,0,109,0,109,277,382,174,161,100,138,74,87
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",3093,575,25,53,3063,579,5,9,0,109,0,109,0,109,0,109,0,109,0,109
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",7214,785,61,58,6970,794,28,43,66,104,0,109,0,109,89,75,26,39,63,65
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4560,456,385,115,4131,481,0,109,28,43,0,109,0,109,16,24,0,109,16,24
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",2788,1077,1860,978,802,163,0,109,41,63,5,9,21,34,59,98,0,109,59,98
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",6720,714,89,86,6207,719,0,109,291,332,0,109,0,109,133,195,0,109,133,195
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",6413,884,157,96,5662,858,0,109,20,34,0,109,268,287,306,269,22,41,284,270
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1737,235,498,196,998,177,18,28,25,41,0,109,125,119,73,56,10,16,63,51
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",2984,308,673,211,2115,284,10,16,42,35,0,109,133,156,11,20,11,20,0,109
1400000US42101012201,42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",3069,339,1208,338,1390,330,21,33,197,107,0,109,52,61,201,138,15,24,186,136
1400000US42101012203,42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",1230,260,650,216,245,242,0,109,309,121,0,109,0,109,26,31,0,109,26,31
1400000US42101012204,42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",4113,505,887,181,2939,531,18,27,235,187,0,109,0,109,34,37,0,109,34,37
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",3711,330,2344,369,340,139,0,109,859,297,15,24,89,82,64,50,0,109,64,50
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1557,340,210,152,1287,334,0,109,7,12,0,109,0,109,53,59,0,109,53,59
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2618,416,230,110,2177,356,4,7,174,205,0,109,33,29,0,109,0,109,0,109
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",2533,456,1222,316,998,359,0,109,133,101,0,109,161,169,19,22,12,19,7,11
1400000US42101013401,42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2220,211,2097,248,40,46,0,109,83,70,0,109,0,109,0,109,0,109,0,109
1400000US42101013402,42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",2849,408,2067,327,509,377,41,62,166,133,0,109,66,71,0,109,0,109,0,109
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3194,359,1657,250,1363,263,0,109,72,55,0,109,46,70,56,60,0,109,56,60
1400000US42101013601,42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2332,181,1905,246,313,268,0,109,99,73,0,109,0,109,15,25,15,25,0,109
1400000US42101013602,42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3503,526,3353,524,13,21,0,109,51,69,0,109,44,43,42,49,28,45,14,21
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",4833,661,378,171,4441,664,0,109,0,109,0,109,0,109,14,22,0,109,14,22
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",1831,293,46,44,1673,280,64,76,0,109,0,109,0,109,48,66,0,109,48,66
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",3474,471,319,141,3010,442,8,14,25,33,0,109,66,57,46,57,0,109,46,57
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",2842,458,325,217,2388,472,0,109,56,74,0,109,73,50,0,109,0,109,0,109
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",2279,370,391,195,1501,248,0,109,123,106,0,109,159,160,105,94,0,109,105,94
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",2972,365,2272,369,349,171,0,109,138,146,0,109,77,79,136,86,24,26,112,83
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1258,174,1129,171,71,62,0,109,5,18,0,109,20,33,33,42,0,109,33,42
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",2587,350,1559,420,332,224,31,47,251,323,0,109,381,147,33,33,0,109,33,33
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1739,332,206,151,1241,332,12,19,0,109,0,109,280,213,0,109,0,109,0,109
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",2748,406,517,250,2043,348,25,38,50,48,0,109,50,48,63,47,0,109,63,47
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",3269,585,984,380,2159,415,18,29,84,68,0,109,24,29,0,109,0,109,0,109
1400000US42101014800,42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",500,167,64,101,408,140,0,109,0,109,0,109,28,47,0,109,0,109,0,109
1400000US42101014900,42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",3324,560,119,92,3163,583,32,49,0,109,0,109,0,109,10,16,0,109,10,16
1400000US42101015101,42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2705,573,43,56,2531,540,0,109,0,109,0,109,36,46,95,126,0,109,95,126
1400000US42101015102,42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",4606,517,27,34,4527,504,10,15,0,109,0,109,22,34,20,33,0,109,20,33
1400000US42101015200,42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",6572,880,358,297,6006,876,0,109,0,109,0,109,19,45,189,173,0,109,189,173
1400000US42101015300,42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",3703,706,1351,488,2055,360,0,109,171,182,0,109,16,27,110,94,20,32,90,86
1400000US42101015600,42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",1657,404,580,307,336,147,14,24,0,109,0,109,646,338,81,120,8,32,73,123
1400000US42101015700,42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",3118,430,1663,484,328,348,147,138,275,271,0,109,640,284,65,73,59,73,6,11
1400000US42101015800,42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",5274,552,4981,517,148,205,0,109,70,72,0,109,20,32,55,59,0,109,55,59
1400000US42101016000,42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",6913,644,6536,623,19,32,41,64,172,143,0,109,90,75,55,63,0,109,55,63
1400000US42101016100,42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",4911,570,2279,381,563,305,0,109,956,330,19,33,1061,430,33,29,4,8,29,28
1400000US42101016200,42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",1880,318,611,247,891,346,0,109,0,109,0,109,228,180,150,119,112,103,38,58
1400000US42101016300,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",3131,715,829,384,801,388,0,109,226,247,0,109,1254,432,21,18,21,18,0,109
1400000US42101016400,42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4226,558,881,338,2076,427,11,17,231,270,0,109,741,310,286,322,14,22,272,319
1400000US42101016500,42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",2437,474,111,84,2076,441,0,109,0,109,0,109,170,196,80,78,0,109,80,78
1400000US42101016600,42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",927,258,39,49,888,264,0,109,0,109,0,109,0,109,0,109,0,109,0,109
1400000US42101016701,42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",2582,496,72,115,2510,491,0,109,0,109,0,109,0,109,0,109,0,109,0,109
1400000US42101016702,42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",2893,823,135,181,2758,838,0,109,0,109,0,109,0,109,0,109,0,109,0,109
