GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36001000700,36001000700,"Census Tract 7, Albany County, New York",3927,518,559,239,3139,543,0,11,17,27,0,11,45,44,167,125,57,76,110,95
1400000US36001000800,36001000800,"Census Tract 8, Albany County, New York",2178,339,508,194,1262,303,7,11,212,173,0,11,130,122,59,41,0,11,59,41
1400000US36001001100,36001001100,"Census Tract 11, Albany County, New York",1218,213,606,155,458,172,4,7,97,76,0,11,14,15,39,39,0,11,39,39
1400000US36001001400,36001001400,"Census Tract 14, Albany County, New York",3330,429,2486,326,358,159,0,11,358,341,0,11,24,38,104,87,0,11,104,87
1400000US36001001500,36001001500,"Census Tract 15, Albany County, New York",4614,582,3274,487,699,299,30,24,293,217,0,11,0,11,318,214,19,29,299,212
1400000US36001001600,36001001600,"Census Tract 16, Albany County, New York",4210,369,3108,302,427,160,0,11,273,156,0,11,57,52,345,162,14,22,331,161
1400000US36001001700,36001001700,"Census Tract 17, Albany County, New York",4870,399,3338,366,754,213,0,11,516,295,0,11,34,55,228,170,30,47,198,164
1400000US36001001801,36001001801,"Census Tract 18.01, Albany County, New York",6875,445,5610,429,664,165,0,16,401,133,11,19,36,59,153,177,30,34,123,191
1400000US36001001802,36001001802,"Census Tract 18.02, Albany County, New York",3988,282,3131,309,400,209,10,18,301,190,0,11,8,15,138,102,0,11,138,102
1400000US36001001901,36001001901,"Census Tract 19.01, Albany County, New York",2544,259,2088,267,138,82,9,19,128,114,0,11,73,68,108,86,50,75,58,48
1400000US36001001902,36001001902,"Census Tract 19.02, Albany County, New York",2720,282,2411,293,221,147,0,11,23,26,0,11,0,11,65,58,0,11,65,58
1400000US36001002000,36001002000,"Census Tract 20, Albany County, New York",6980,758,3459,668,1818,454,0,16,637,419,38,53,161,140,867,325,18,29,849,325
1400000US36001002100,36001002100,"Census Tract 21, Albany County, New York",2954,407,1548,290,774,297,0,11,521,226,0,11,50,43,61,42,27,32,34,27
1400000US36001002200,36001002200,"Census Tract 22, Albany County, New York",2424,306,1626,258,395,207,35,42,209,144,0,11,38,63,121,73,1,4,120,72
1400000US36001002300,36001002300,"Census Tract 23, Albany County, New York",1988,339,617,216,987,296,0,11,130,141,0,11,45,43,209,196,150,190,59,55
1400000US36001002500,36001002500,"Census Tract 25, Albany County, New York",2790,430,303,99,2210,447,18,18,0,11,0,11,102,143,157,157,0,11,157,157
1400000US36001002600,36001002600,"Census Tract 26, Albany County, New York",5628,727,1277,310,3141,590,8,12,882,565,0,16,298,117,22,33,0,16,22,33
1400000US36001012700,36001012700,"Census Tract 127, Albany County, New York",2309,245,2063,237,144,147,0,11,77,110,0,11,0,11,25,43,0,11,25,43
1400000US36001012800,36001012800,"Census Tract 128, Albany County, New York",3806,426,3023,403,100,66,68,57,0,11,0,11,224,192,391,199,0,11,391,199
1400000US36001012900,36001012900,"Census Tract 129, Albany County, New York",3296,347,2727,389,168,94,0,11,41,50,0,11,46,57,314,197,0,11,314,197
1400000US36001013000,36001013000,"Census Tract 130, Albany County, New York",6870,373,6574,414,223,162,0,16,0,16,0,16,4,8,69,50,0,16,69,50
1400000US36001013100,36001013100,"Census Tract 131, Albany County, New York",2629,29,2411,153,27,41,0,11,96,136,0,11,0,11,95,66,0,11,95,66
1400000US36001013200,36001013200,"Census Tract 132, Albany County, New York",3343,376,2984,362,57,72,0,11,0,11,0,11,10,15,292,164,42,64,250,154
1400000US36001013300,36001013300,"Census Tract 133, Albany County, New York",4845,482,3818,474,793,389,0,11,98,104,0,11,12,20,124,96,0,11,124,96
1400000US36001013400,36001013400,"Census Tract 134, Albany County, New York",2053,253,1822,249,83,100,0,11,94,94,0,11,34,55,20,24,0,11,20,24
1400000US36001013503,36001013503,"Census Tract 135.03, Albany County, New York",4601,286,3664,294,169,99,0,11,570,134,0,11,0,11,198,123,13,20,185,122
1400000US36001013505,36001013505,"Census Tract 135.05, Albany County, New York",2625,206,2455,192,12,18,0,11,114,121,0,11,0,11,44,47,11,17,33,43
1400000US36001013506,36001013506,"Census Tract 135.06, Albany County, New York",6651,530,4989,499,551,414,0,16,799,267,47,64,30,45,235,166,0,16,235,166
1400000US36001013507,36001013507,"Census Tract 135.07, Albany County, New York",2432,187,1900,219,144,87,0,11,193,111,0,11,0,11,195,94,20,29,175,90
1400000US36001013508,36001013508,"Census Tract 135.08, Albany County, New York",6755,392,5896,352,199,183,0,16,472,210,0,16,109,134,79,78,43,71,36,34
1400000US36001013601,36001013601,"Census Tract 136.01, Albany County, New York",10073,499,8038,427,526,161,0,18,1109,370,0,18,88,53,312,158,78,102,234,130
1400000US36001013602,36001013602,"Census Tract 136.02, Albany County, New York",4269,108,2921,313,576,293,0,11,469,210,0,11,195,179,108,107,0,11,108,107
1400000US36001013703,36001013703,"Census Tract 137.03, Albany County, New York",2568,247,1854,225,463,132,0,11,171,119,0,11,51,33,29,29,0,11,29,29
1400000US36001013705,36001013705,"Census Tract 137.05, Albany County, New York",6250,413,5982,448,142,126,0,16,98,77,0,16,28,44,0,16,0,16,0,16
1400000US36001013706,36001013706,"Census Tract 137.06, Albany County, New York",2165,159,1922,167,0,11,0,11,123,87,0,11,0,11,120,83,0,11,120,83
1400000US36001013707,36001013707,"Census Tract 137.07, Albany County, New York",6070,413,5058,561,409,402,0,16,262,154,0,16,169,263,172,153,0,16,172,153
1400000US36001013801,36001013801,"Census Tract 138.01, Albany County, New York",7601,488,6423,474,817,201,0,16,245,107,0,16,0,16,116,88,26,40,90,83
1400000US36001013802,36001013802,"Census Tract 138.02, Albany County, New York",4459,274,4157,286,18,24,0,11,140,96,0,11,0,11,144,100,0,11,144,100
1400000US36001013901,36001013901,"Census Tract 139.01, Albany County, New York",2525,172,2188,202,42,27,27,36,86,76,0,11,132,147,50,49,0,11,50,49
1400000US36001013902,36001013902,"Census Tract 139.02, Albany County, New York",5373,174,4629,355,131,138,0,16,439,323,0,16,28,41,146,88,16,25,130,84
1400000US36001014001,36001014001,"Census Tract 140.01, Albany County, New York",3993,344,2881,312,440,221,0,11,591,272,0,11,0,11,81,73,0,11,81,73
1400000US36001014002,36001014002,"Census Tract 140.02, Albany County, New York",4340,377,3795,353,181,104,0,11,98,101,0,11,136,158,130,90,0,11,130,90
1400000US36001014100,36001014100,"Census Tract 141, Albany County, New York",5089,319,4565,348,73,77,0,16,384,253,0,16,0,16,67,59,17,27,50,53
1400000US36001014201,36001014201,"Census Tract 142.01, Albany County, New York",6023,490,5217,569,170,105,0,16,325,226,0,16,101,158,210,164,0,16,210,164
1400000US36001014202,36001014202,"Census Tract 142.02, Albany County, New York",5850,326,5396,361,72,80,0,16,250,149,0,16,27,40,105,95,27,32,78,89
1400000US36001014203,36001014203,"Census Tract 142.03, Albany County, New York",6331,288,5842,318,220,142,0,16,98,69,0,16,2,6,169,138,0,16,169,138
1400000US36001014301,36001014301,"Census Tract 143.01, Albany County, New York",2855,261,2672,250,144,99,0,11,0,11,0,11,0,11,39,42,0,11,39,42
1400000US36001014302,36001014302,"Census Tract 143.02, Albany County, New York",8282,451,7669,473,168,133,0,16,332,67,0,16,9,15,104,139,19,29,85,136
1400000US36001014401,36001014401,"Census Tract 144.01, Albany County, New York",4168,29,4074,79,51,60,8,14,24,31,0,11,11,17,0,11,0,11,0,11
1400000US36001014402,36001014402,"Census Tract 144.02, Albany County, New York",3289,40,2930,205,293,190,0,11,17,24,0,11,0,11,49,72,0,11,49,72
1400000US36001014501,36001014501,"Census Tract 145.01, Albany County, New York",2433,151,2407,151,0,11,3,5,15,17,3,6,0,11,5,9,0,11,5,9
1400000US36001014502,36001014502,"Census Tract 145.02, Albany County, New York",3500,150,3408,150,0,11,8,15,11,17,0,11,0,11,73,61,23,36,50,46
1400000US36001014503,36001014503,"Census Tract 145.03, Albany County, New York",2820,18,2616,144,15,23,4,9,85,65,0,11,30,47,70,61,6,8,64,61
1400000US36001014606,36001014606,"Census Tract 146.06, Albany County, New York",3640,209,3415,229,72,65,5,9,102,77,0,11,2,4,44,36,8,12,36,32
1400000US36001014607,36001014607,"Census Tract 146.07, Albany County, New York",7851,389,7226,443,59,81,14,21,409,145,0,16,50,75,93,115,0,16,93,115
1400000US36001014608,36001014608,"Census Tract 146.08, Albany County, New York",4136,315,3413,317,314,114,8,17,246,111,0,11,77,59,78,75,2,5,76,75
1400000US36001014609,36001014609,"Census Tract 146.09, Albany County, New York",4807,265,3931,370,389,293,0,11,367,133,44,62,0,11,76,92,0,11,76,92
1400000US36001014611,36001014611,"Census Tract 146.11, Albany County, New York",2017,129,1778,117,40,53,15,28,94,69,0,11,1,3,89,93,0,11,89,93
1400000US36001014612,36001014612,"Census Tract 146.12, Albany County, New York",1610,118,1572,116,11,13,0,11,0,11,4,6,14,14,9,10,0,11,9,10
1400000US36001014613,36001014613,"Census Tract 146.13, Albany County, New York",3325,246,3144,252,90,81,0,11,0,11,0,11,53,73,38,35,0,11,38,35
1400000US36001014614,36001014614,"Census Tract 146.14, Albany County, New York",5392,341,4382,382,269,253,0,16,533,198,0,16,118,138,90,81,72,83,18,34
1400000US36001014615,36001014615,"Census Tract 146.15, Albany County, New York",2897,280,1928,278,199,131,0,11,770,229,0,11,0,11,0,11,0,11,0,11
1400000US36001014700,36001014700,"Census Tract 147, Albany County, New York",2769,134,2719,136,13,12,0,11,4,7,0,11,11,17,22,19,4,6,18,18
1400000US36001014801,36001014801,"Census Tract 148.01, Albany County, New York",2823,27,2726,49,22,25,0,11,21,19,18,30,9,15,27,19,0,11,27,19
1400000US36001014802,36001014802,"Census Tract 148.02, Albany County, New York",1797,136,1738,126,13,14,0,11,7,8,0,11,0,11,39,25,10,10,29,22
1400000US36001014803,36001014803,"Census Tract 148.03, Albany County, New York",3390,20,3308,62,22,22,0,11,60,55,0,11,0,11,0,11,0,11,0,11
1400000US36003940200,36003940200,"Census Tract 9402, Allegany County, New York",20,21,0,11,0,11,0,11,0,11,0,11,0,11,20,21,0,11,20,21
1400000US36003950100,36003950100,"Census Tract 9501, Allegany County, New York",2560,342,2460,345,0,11,4,6,26,25,0,11,51,38,19,16,5,9,14,14
1400000US36003950300,36003950300,"Census Tract 9503, Allegany County, New York",4714,287,4478,279,97,50,4,6,61,41,0,11,24,26,50,37,18,20,32,30
1400000US36003950400,36003950400,"Census Tract 9504, Allegany County, New York",3765,260,3696,258,10,24,17,23,2,3,0,11,4,8,36,42,0,11,36,42
1400000US36003950500,36003950500,"Census Tract 9505, Allegany County, New York",3617,186,3538,189,2,6,0,11,27,29,0,11,0,11,50,30,0,11,50,30
1400000US36003950600,36003950600,"Census Tract 9506, Allegany County, New York",3760,259,3602,242,46,31,15,15,19,25,0,11,18,17,60,50,0,11,60,50
1400000US36003950700,36003950700,"Census Tract 9507, Allegany County, New York",3711,254,3613,259,25,56,39,37,0,11,0,11,7,10,27,29,0,11,27,29
1400000US36003950800,36003950800,"Census Tract 9508, Allegany County, New York",6425,147,5503,211,426,122,25,27,284,79,0,16,103,57,84,42,19,19,65,37
1400000US36003950900,36003950900,"Census Tract 9509, Allegany County, New York",3702,308,3613,291,15,17,9,12,62,68,0,11,0,11,3,7,0,11,3,7
1400000US36003951000,36003951000,"Census Tract 9510, Allegany County, New York",3273,256,3232,252,23,27,10,18,0,11,0,11,0,11,8,12,4,6,4,10
1400000US36003951100,36003951100,"Census Tract 9511, Allegany County, New York",3932,319,3852,318,19,39,12,16,35,32,0,11,2,4,12,14,0,11,12,14
1400000US36003951200,36003951200,"Census Tract 9512, Allegany County, New York",4611,218,4500,227,14,18,24,24,38,35,0,11,14,20,21,17,0,11,21,17
1400000US36003951300,36003951300,"Census Tract 9513, Allegany County, New York",3980,256,3895,263,0,11,0,11,21,21,0,11,7,8,57,42,0,11,57,42
1400000US36005000100,36005000100,"Census Tract 1, Bronx County, New York",7703,416,763,161,4846,360,13,17,122,56,0,16,1855,208,104,58,59,38,45,36
1400000US36005000200,36005000200,"Census Tract 2, Bronx County, New York",5403,632,2303,668,1127,329,9,15,226,206,0,16,1496,490,242,174,9,15,233,173
1400000US36005000400,36005000400,"Census Tract 4, Bronx County, New York",5915,377,2081,438,2112,354,14,22,38,41,0,16,1567,434,103,87,0,16,103,87
1400000US36005001600,36005001600,"Census Tract 16, Bronx County, New York",5879,529,2291,518,2199,499,0,16,0,16,0,16,1307,513,82,86,64,83,18,27
1400000US36005001900,36005001900,"Census Tract 19, Bronx County, New York",2591,344,494,110,890,215,0,11,55,34,0,11,1024,210,128,84,70,67,58,50
1400000US36005002000,36005002000,"Census Tract 20, Bronx County, New York",8516,990,2628,643,3497,733,158,152,278,267,0,16,1512,480,443,440,203,216,240,366
1400000US36005002300,36005002300,"Census Tract 23, Bronx County, New York",4774,491,866,266,1981,471,96,72,0,11,0,11,1710,376,121,84,33,29,88,80
1400000US36005002400,36005002400,"Census Tract 24, Bronx County, New York",150,213,78,110,72,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",5355,470,1208,422,1182,261,0,16,214,206,0,16,2586,540,165,123,121,110,44,49
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",3016,281,522,247,1132,232,0,11,0,11,0,11,1312,313,50,45,43,43,7,13
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",4778,594,774,305,1535,338,51,82,0,11,0,11,2283,579,135,130,81,103,54,66
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",5299,527,172,128,4048,553,0,16,92,108,0,16,509,331,478,400,305,300,173,210
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",1466,216,244,113,440,177,0,11,32,31,0,11,686,188,64,63,0,11,64,63
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",3912,420,593,252,1590,346,68,107,0,11,0,11,1570,349,91,70,20,32,71,62
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",3948,390,394,165,1176,321,18,21,0,11,0,11,2188,428,172,129,110,82,62,77
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",246,102,93,73,44,36,0,11,0,11,0,11,109,64,0,11,0,11,0,11
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1193,262,377,194,545,190,0,11,22,20,0,11,234,155,15,18,5,9,10,16
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",6614,784,1230,546,1297,423,73,97,0,16,0,16,4014,809,0,16,0,16,0,16
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1419,181,387,115,168,94,0,11,307,174,0,11,506,155,51,29,22,23,29,24
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",6476,502,1113,500,2081,577,0,16,11,17,0,16,3061,661,210,238,29,29,181,237
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",7120,806,1912,634,3793,836,84,131,143,152,0,16,1051,459,137,92,46,61,91,83
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",6057,550,798,246,1793,437,98,97,0,16,8,13,3185,561,175,175,28,21,147,173
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4754,422,672,224,1975,354,16,21,80,83,0,11,1814,460,197,116,157,112,40,41
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1869,262,572,218,763,281,8,13,0,11,0,11,478,243,48,54,44,55,4,9
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",3999,427,439,194,1111,400,16,19,97,115,0,11,2112,444,224,220,71,78,153,207
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4885,503,587,287,1953,432,0,11,19,30,0,11,1796,418,530,235,478,217,52,62
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5650,610,830,355,1147,306,145,151,24,32,0,16,3131,651,373,263,243,229,130,122
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5653,437,647,257,2136,365,118,189,0,16,0,16,2703,416,49,54,41,53,8,13
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",2277,221,471,212,628,129,20,28,65,78,0,11,957,187,136,110,120,106,16,18
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3727,342,313,206,1987,320,63,75,6,9,0,11,1159,357,199,123,130,102,69,70
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6219,685,1136,426,1622,330,14,34,145,117,0,16,2753,688,549,293,450,292,99,120
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2468,345,366,183,710,204,0,11,45,46,0,11,1182,347,165,96,159,95,6,10
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",3131,514,322,165,992,489,81,123,42,65,0,11,1486,398,208,240,7,13,201,239
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1256,176,164,81,277,142,0,11,23,24,0,11,792,172,0,11,0,11,0,11
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3706,481,189,92,2942,464,0,11,18,29,0,11,392,210,165,114,17,27,148,112
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",7610,801,872,353,3162,680,56,51,15,23,0,16,3169,927,336,181,165,126,171,126
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",4431,416,1148,376,1160,310,42,43,223,118,0,11,1733,349,125,67,80,67,45,40
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3590,386,1008,344,1286,305,30,50,68,82,0,11,1004,405,194,183,35,45,159,182
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5487,522,802,216,1851,310,0,16,87,103,0,16,2729,549,18,19,0,16,18,19
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7421,966,922,724,2393,730,38,75,0,16,47,78,3865,938,156,141,149,138,7,16
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3288,426,382,218,1090,283,0,11,137,105,0,11,1284,568,395,249,327,200,68,92
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",8554,756,950,466,3458,652,69,98,109,151,0,16,3812,929,156,151,9,17,147,150
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4568,513,1036,408,1213,337,32,48,333,183,0,11,1935,477,19,26,2,4,17,26
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2547,267,239,92,1109,252,5,7,24,29,0,11,1097,231,73,47,44,38,29,29
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5822,684,1022,395,1124,401,10,15,1295,326,0,16,1760,519,611,388,241,181,370,345
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3761,439,285,147,1378,357,5,12,0,11,31,48,2043,540,19,26,14,24,5,8
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3635,427,1095,372,998,289,0,11,8,15,0,11,1487,459,47,43,25,25,22,36
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",5599,490,528,173,2552,449,52,79,0,16,0,16,2293,497,174,108,151,98,23,29
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5587,607,1264,447,1373,404,119,134,521,308,0,16,1990,524,320,210,109,89,211,176
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1933,171,275,136,513,149,8,12,0,11,0,11,1102,204,35,23,35,23,0,11
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",6518,957,1434,519,1339,528,0,16,763,417,0,16,2793,961,189,142,145,125,44,56
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",6420,756,956,319,1655,512,0,16,0,16,0,16,3699,817,110,93,68,70,42,54
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",6882,658,590,254,1623,469,10,16,299,333,8,13,4147,765,205,118,100,80,105,99
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2289,276,612,202,922,240,30,46,78,68,0,11,570,175,77,55,7,10,70,54
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5959,755,574,276,1386,566,0,16,61,99,7,12,3801,741,130,76,77,54,53,52
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",3874,381,1254,379,1091,358,0,11,188,162,0,11,1188,367,153,152,115,143,38,43
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6002,562,920,306,1538,342,23,36,0,16,0,16,3426,555,95,60,61,55,34,25
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3438,380,458,210,1004,315,18,32,47,61,0,11,1880,394,31,36,11,18,20,31
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3476,310,1334,412,1161,334,0,11,163,189,0,11,770,247,48,50,31,38,17,31
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",5622,482,938,334,817,285,8,12,1003,257,0,16,2587,430,269,157,111,70,158,139
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6517,648,1156,456,1830,357,28,34,0,16,0,16,3292,509,211,135,87,53,124,124
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2562,322,526,181,561,211,13,19,381,169,0,11,1018,279,63,48,53,46,10,14
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",5041,392,1840,470,1525,340,0,16,152,116,0,16,1399,457,125,113,53,50,72,102
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",153,103,0,11,0,11,0,11,0,11,0,11,153,103,0,11,0,11,0,11
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4566,463,974,274,1654,370,17,21,49,78,46,83,1724,419,102,95,71,66,31,72
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1603,170,370,151,524,129,9,17,15,24,0,11,634,194,51,49,5,9,46,48
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5364,425,4390,428,101,50,0,16,226,119,0,16,465,190,182,119,136,107,46,46
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5603,423,692,240,1853,372,24,36,17,28,0,16,2791,387,226,162,22,24,204,160
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",3057,273,438,157,829,193,0,11,39,51,0,11,1690,259,61,47,32,37,29,27
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1835,287,272,119,427,162,0,11,0,11,0,11,1103,288,33,43,27,42,6,9
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",4379,453,302,128,1465,446,55,98,29,49,0,11,2357,441,171,137,119,119,52,65
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",4272,371,513,205,1019,285,81,84,86,69,0,11,2327,434,246,137,136,124,110,87
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",1992,239,359,135,482,151,6,10,56,48,0,11,998,241,91,67,75,70,16,21
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",4017,450,517,233,1701,380,0,11,162,147,0,11,1559,324,78,59,17,20,61,64
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1364,176,953,189,106,68,0,11,0,11,0,11,171,141,134,96,107,90,27,31
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",4685,404,399,161,1360,289,0,11,85,92,0,11,2719,472,122,75,67,41,55,67
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",7426,771,3806,853,980,497,0,16,284,273,0,16,2210,835,146,134,47,74,99,112
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",7284,707,575,297,2423,894,0,16,0,16,0,16,4186,1091,100,74,73,62,27,43
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3908,479,367,216,1370,350,32,46,0,11,0,11,1862,377,277,168,213,152,64,70
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",2989,374,2275,418,146,146,0,11,147,125,0,11,412,304,9,14,1,3,8,14
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",5355,439,861,314,2103,294,37,32,60,80,0,16,2189,376,105,63,66,39,39,49
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",968,197,136,75,408,151,10,15,41,57,0,11,345,174,28,30,23,28,5,9
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",6049,869,1165,435,2772,781,0,16,216,180,0,16,1635,602,261,150,181,105,80,107
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",7360,728,476,224,2915,576,101,87,16,20,0,16,3571,774,281,212,33,43,248,212
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",7023,822,783,381,3563,785,0,16,1,18,0,16,2521,727,155,164,127,155,28,47
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5243,492,442,177,2250,380,9,16,0,16,0,16,2419,426,123,96,76,81,47,51
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",4348,510,330,187,1719,310,0,11,7,14,0,11,1926,407,366,247,116,103,250,198
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5458,443,580,284,2386,395,0,16,0,16,42,65,2341,441,109,84,30,30,79,66
