,Unnamed: 0,id,name,lat,lon,first,last,rides
0,0,31208.0,M St & New Jersey Ave SE,38.8763,-77.0037,2010-09-20,2022-07-28,98431
1,1,31209.0,1st & N St  SE,38.8743,-77.0057,2010-09-20,2022-07-28,74030
2,2,31600.0,5th & K St NW,38.90304,-77.019027,2010-09-20,2022-07-28,277325
3,3,31100.0,19th St & Pennsylvania Ave NW,38.9003,-77.0429,2010-09-20,2022-07-28,107248
4,4,31109.0,7th & T St NW,38.9155,-77.0222,2010-09-20,2022-07-28,194436
5,5,31111.0,10th & U St NW,38.9172,-77.0259,2010-09-20,2022-07-28,168159
6,6,31703.0,Minnesota Ave Metro/DOES,38.897063,-76.947446,2010-09-20,2022-07-28,5356
7,7,31500.0,4th & W St NE,38.919077,-77.000648,2010-09-20,2022-07-28,50928
8,8,31603.0,1st & M St NE,38.9057,-77.0056,2010-09-20,2022-07-28,290788
9,9,31602.0,Park Rd & Holmead Pl NW,38.9308,-77.0315,2010-09-20,2022-07-28,204876
10,10,31105.0,14th & Harvard St NW,38.9268,-77.0322,2010-09-20,2022-07-28,157407
11,11,31101.0,14th & V St NW,38.917931,-77.032112,2010-09-20,2022-07-28,337653
12,12,31103.0,16th & Harvard St NW,38.926124,-77.035421,2010-09-20,2022-07-28,229152
13,13,31206.0,19th & E Street NW,38.8952,-77.0436,2010-09-20,2022-07-28,55673
14,14,31002.0,20th & Crystal Dr,38.856425,-77.049232,2010-09-20,2022-07-28,56333
15,15,31205.0,21st & I St NW,38.90071062547463,-77.04644858837128,2010-09-20,2022-07-28,176442
16,16,31201.0,15th & P St NW,38.909801,-77.034427,2010-09-20,2022-07-28,432243
17,17,31009.0,27th & Crystal Dr,38.848466,-77.051514,2010-09-20,2022-07-28,45605
18,18,31106.0,Calvert & Biltmore St NW,38.923203,-77.047637,2010-09-20,2022-07-28,114237
19,19,31200.0,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,2010-09-20,2022-07-28,506897
20,20,31104.0,Adams Mill & Columbia Rd NW,38.922925,-77.042581,2010-09-20,2022-07-28,263443
21,21,31011.0,23rd & Crystal Dr,38.852929,-77.049723,2010-09-20,2022-07-28,51700
22,22,31000.0,Eads St & 15th St S,38.858971,-77.05323,2010-09-20,2022-07-28,19540
23,23,31202.0,14th & R St NW,38.913046,-77.032008,2010-09-20,2022-07-28,251145
24,24,31212.0,21st & M St NW,38.90534,-77.046774,2010-09-20,2022-07-28,238344
25,25,31003.0,15th & Crystal Dr,38.86017,-77.049593,2010-09-20,2022-07-28,46874
26,26,31802.0,Good Hope Rd & MLK Ave SE,38.867373,-76.988039,2010-09-20,2022-07-28,13434
27,27,31108.0,4th & M St SW,38.8767,-77.0178,2010-09-20,2022-07-28,218960
28,28,31203.0,14th & Rhode Island Ave NW,38.9086,-77.0323,2010-09-20,2022-07-28,281978
29,29,31204.0,20th & E St NW,38.8963,-77.045,2010-09-20,2022-07-28,130494
30,30,31001.0,18th & Eads St.,38.85725,-77.05332,2010-09-20,2021-08-28,26238
31,31,31110.0,20th St & Florida Ave NW,38.9154,-77.0446,2010-09-20,2022-07-28,251295
32,32,31401.0,14th St & Spring Rd NW,38.9375,-77.0328,2010-09-20,2022-07-28,104871
33,33,31207.0,Georgia Ave and Fairmont St NW,38.9249,-77.0222,2010-09-20,2022-07-28,53743
34,34,31005.0,Pentagon City Metro / 12th & S Hayes St,38.862303,-77.059936,2010-09-20,2022-07-28,57569
35,35,31400.0,Georgia & New Hampshire Ave NW,38.936684,-77.024181,2010-09-20,2022-07-28,130494
36,36,31107.0,Lamont & Mt Pleasant NW,38.9319,-77.0388,2010-09-20,2022-07-28,181116
37,37,31010.0,S Glebe & Potomac Ave,38.8426,-77.0502,2010-09-20,2022-07-28,39631
38,38,31007.0,Crystal City Metro / 18th & Bell St,38.857785,-77.051698,2010-09-20,2022-07-28,99145
39,39,31012.0,26th & S Clark St,38.850688,-77.05152,2010-09-20,2022-07-28,22503
40,40,31006.0,S Joyce & Army Navy Dr,38.863314,-77.063416,2010-09-20,2022-07-28,42327
41,41,31004.0,Aurora Hills Community Ctr/18th & Hayes St,38.857866,-77.05949,2010-09-20,2022-07-28,24479
42,43,31502.0,John McCormack Dr & Michigan Ave NE,38.9346,-76.9955,2010-09-21,2022-07-28,29879
43,44,31213.0,17th & K St NW,38.90276,-77.03863,2010-09-21,2022-07-28,210944
44,45,31604.0,3rd & H St NW,38.899408,-77.015289,2010-09-21,2022-07-28,127260
45,46,31801.0,Anacostia Metro,38.862669,-76.994637,2010-09-22,2022-07-28,16389
46,47,31605.0,3rd & D St SE,38.8851,-77.0023,2010-09-22,2022-07-28,133470
47,48,31607.0,14th & D St SE,38.88291548476762,-76.98790669441223,2010-09-22,2022-07-28,98504
48,49,31606.0,Potomac & Pennsylvania Ave SE,38.8803,-76.9862,2010-09-22,2022-07-28,106633
49,50,31013.0,Eads & 22nd St S,38.854381,-77.053412,2010-09-23,2022-07-28,28400
50,51,31601.0,19th & East Capitol St SE,38.8896,-76.9769,2010-09-23,2022-07-28,56007
51,52,31503.0,Florida Ave & R St NW,38.9126,-77.0135,2010-09-24,2022-07-28,147299
52,53,31214.0,17th & Corcoran St NW,38.9121,-77.0387,2010-09-24,2022-07-28,310552
53,54,31608.0,8th & Eye St SE / Barracks Row,38.8792,-76.9953,2010-09-24,2022-07-28,70183
54,55,31300.0,Van Ness Metro / UDC,38.944551,-77.063896,2010-09-24,2022-07-28,62105
55,56,31302.0,Wisconsin Ave & Newark St NW,38.934881,-77.072755,2010-09-25,2022-07-28,82717
56,57,31702.0,Randle Circle & Minnesota Ave SE,38.878,-76.9607,2010-09-25,2022-07-28,1686
57,58,31402.0,14th St Heights / 14th & Crittenden St NW,38.947774,-77.032818,2010-09-26,2022-07-28,23894
58,59,31610.0,Eastern Market / 7th & North Carolina Ave SE,38.886952,-76.996806,2010-09-29,2022-07-28,164911
59,60,31216.0,14th St & New York Ave NW,38.899632,-77.031686,2010-09-30,2022-07-28,127888
60,61,31301.0,Ward Circle / American University,38.938736,-77.087171,2010-09-30,2022-07-28,44383
61,62,31704.0,Nannie Helen Burroughs & Minnesota Ave NE,38.901385,-76.941877,2010-10-05,2022-07-28,2065
62,63,31217.0,USDA / 12th & Independence Ave SW,38.88627694506511,-77.02824175357819,2010-10-05,2022-07-28,149889
63,64,31215.0,Georgetown Harbor / 30th St NW,38.9022212,-77.059219,2010-10-05,2022-07-28,152303
64,65,31218.0,L'Enfant Plaza / 7th & C St SW,38.886266,-77.022241,2010-10-06,2022-07-28,170576
65,66,31613.0,Eastern Market Metro / Pennsylvania Ave & 7th St SE,38.884095,-76.995234,2010-10-06,2022-07-28,330323
66,67,31211.0,Kennedy Center,38.897293,-77.05557,2010-10-07,2022-07-28,65767
67,68,31219.0,10th St & Constitution Ave NW,38.893028,-77.026013,2010-10-07,2022-07-28,179336
68,69,31501.0,12th & Newton St NE,38.933668,-76.991016,2010-10-07,2022-07-28,17356
69,70,31221.0,18th & M St NW,38.90506687455313,-77.04177886247635,2010-10-07,2022-07-28,170480
70,71,31228.0,8th & H St NW,38.8997,-77.023086,2010-10-08,2022-07-28,268381
71,72,31102.0,11th & Kenyon St NW,38.929464,-77.027822,2010-10-08,2022-07-28,178286
72,73,31620.0,5th & F St NW,38.897222,-77.019347,2010-10-09,2022-07-28,152436
73,74,31222.0,New York Ave & 15th St NW,38.89903234416315,-77.03335404396057,2010-10-09,2022-07-28,221579
74,75,31611.0,13th & H St NE,38.90042673988099,-76.98825001716614,2010-10-09,2022-07-28,143239
75,76,31223.0,Convention Center / 7th & M St NW,38.905737,-77.02227,2010-10-09,2022-07-28,204974
76,77,31220.0,US Dept of State / Virginia Ave & 21st St NW,38.894919,-77.046587,2010-10-09,2022-07-28,98159
77,78,31305.0,Connecticut Ave & Newark St NW / Cleveland Park,38.934267,-77.057979,2010-10-10,2022-07-28,77544
78,79,31700.0,Good Hope & Naylor Rd SE,38.86022668950909,-76.96657240390778,2010-10-12,2022-07-28,3264
79,80,31609.0,Maine Ave & 7th St SW,38.878694,-77.023054,2010-10-13,2022-07-28,104488
80,81,31112.0,Harvard St & Adams Mill Rd NW,38.927872,-77.043358,2010-10-14,2022-07-28,45091
81,82,31616.0,3rd & H St NE,38.900412,-77.001949,2010-10-14,2022-07-28,186966
82,83,31505.0,Eckington Pl & Q St NE,38.910972,-77.00495,2010-10-14,2022-07-28,110413
83,84,31229.0,New Hampshire Ave & T St NW,38.91554,-77.03818,2010-10-15,2022-07-28,367202
84,85,31226.0,34th St & Wisconsin Ave NW,38.916442,-77.0682,2010-10-15,2022-07-28,73210
85,86,31303.0,Tenleytown / Wisconsin Ave & Albemarle St NW,38.947607,-77.079382,2010-10-15,2022-07-28,78483
86,87,31504.0,10th & Monroe St NE,38.932514,-76.992889,2010-10-16,2022-07-28,37472
87,88,31235.0,19th St & Constitution Ave NW,38.8923,-77.0436,2010-10-16,2022-07-28,147076
88,89,31805.0,Pennsylvania & Minnesota Ave SE,38.873057,-76.971015,2010-10-16,2022-07-28,7038
89,90,31227.0,13th St & New York Ave NW,38.900283,-77.029822,2010-10-18,2022-07-28,143362
90,91,31224.0,19th & L St NW,38.90374145091938,-77.04245209693909,2010-10-18,2022-07-28,119704
91,92,31225.0,C & O Canal & Wisconsin Ave NW,38.90375,-77.06269,2010-10-18,2022-07-28,158159
92,93,31804.0,Anacostia Library,38.865784,-76.9784,2010-10-24,2022-07-28,5475
93,94,31236.0,37th & O St NW / Georgetown University,38.90774,-77.071652,2010-10-25,2022-07-28,141166
94,95,31619.0,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,2010-10-25,2022-07-28,192903
95,96,31623.0,Columbus Circle / Union Station,38.89696,-77.00493,2010-10-26,2022-07-28,592060
96,97,31624.0,North Capitol St & F St NW,38.897446,-77.009888,2010-10-26,2022-07-28,245810
97,98,31622.0,13th & D St NE,38.894832,-76.987633,2010-10-27,2022-07-28,137567
98,99,31266.0,11th & M St NW,38.905607,-77.027137,2010-10-28,2022-07-28,205327
99,100,31617.0,Bladensburg Rd & Benning Rd NE,38.900413,-76.982872,2010-10-29,2022-07-28,52476
100,101,31237.0,25th St & Pennsylvania Ave NW,38.903827,-77.053485,2010-10-29,2022-07-28,206581
101,102,31618.0,4th & East Capitol St NE,38.889955,-77.000349,2010-10-29,2022-07-28,161337
102,103,31705.0,Benning Branch Library,38.894,-76.947974,2010-11-06,2022-07-28,3311
103,104,31304.0,36th & Calvert St NW / Glover Park,38.922581,-77.070334,2010-11-08,2022-07-28,55686
104,105,31238.0,14th & G St NW,38.898409,-77.032278,2010-11-08,2022-07-28,165791
105,106,31052.0,Potomac Ave & 35th St S,38.844015,-77.050537,2011-02-22,2022-07-28,19191
106,107,31262.0,11th & F St NW,38.897857,-77.026975,2011-03-02,2022-07-28,90207
107,108,31014.0,Lynn & 19th St North,38.897315,-77.070993,2011-04-16,2022-07-28,124817
108,109,31016.0,Clarendon Blvd & Pierce St,38.893438,-77.076389,2011-04-16,2022-07-28,47762
109,110,31018.0,N Rhodes & 16th St N,38.892164,-77.079375,2011-04-17,2022-07-28,27361
110,111,31015.0,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,38.8946,-77.072305,2011-04-18,2022-07-28,61175
111,112,31231.0,14th & D St NW / Ronald Reagan Building,38.894514,-77.031617,2011-04-20,2022-07-28,168131
112,113,31233.0,17th & K St NW / Farragut Square,38.902061,-77.038322,2011-04-29,2022-07-28,168450
113,114,31232.0,7th & F St NW / National Portrait Gallery,38.897283,-77.022191,2011-04-29,2022-07-28,237920
114,115,31230.0,Metro Center / 12th & G St NW,38.898364,-77.027869,2011-05-13,2022-07-28,213519
115,116,31621.0,4th & D St NW / Judiciary Square,38.895344,-77.016106,2011-06-25,2022-07-28,88652
116,117,31701.0,Branch & Pennsylvania Ave SE,38.8692,-76.9599,2011-07-04,2022-07-28,2812
117,118,31706.0,Fairfax Village,38.86559,-76.952103,2011-07-27,2022-07-28,3223
118,119,31261.0,21st St & Constitution Ave NW,38.892459,-77.046567,2011-09-22,2022-07-28,81393
119,120,31017.0,Wilson Blvd & N Uhle St,38.891696,-77.0846,2011-11-10,2022-07-28,56192
120,121,31019.0,Wilson Blvd & N Edgewood St,38.889,-77.0925,2011-11-11,2022-07-28,30378
121,122,31113.0,Columbia Rd & Belmont St NW,38.920669,-77.04368,2011-11-18,2022-07-28,139921
122,123,31239.0,Rhode Island & Connecticut Ave NW,38.905995699991145,-77.03980207443237,2011-11-18,2022-07-28,180359
123,124,31241.0,Thomas Circle,38.9059,-77.0325,2011-11-19,2022-07-28,333495
124,125,31022.0,Clarendon Metro / Wilson Blvd & N Highland St,38.88701,-77.095257,2011-11-22,2022-07-28,59248
125,126,31021.0,Clarendon Blvd & N Fillmore St,38.8881,-77.09308,2011-11-23,2022-07-28,38086
126,127,31242.0,18th St & Pennsylvania Ave NW,38.89968,-77.041539,2011-11-29,2022-07-28,141227
127,128,31245.0,7th & R St NW / Shaw Library,38.912719,-77.022155,2011-11-29,2022-07-28,167974
128,129,31625.0,3rd & G St SE,38.881185,-77.001828,2011-11-30,2022-07-28,104695
129,130,31020.0,Wilson Blvd & Franklin Rd,38.8904,-77.0889,2011-12-01,2022-07-28,33780
130,131,31244.0,4th & E St SW,38.88412,-77.017445,2011-12-01,2022-07-28,150589
131,132,31506.0,1st & Rhode Island Ave NW,38.915417,-77.012289,2011-12-06,2022-07-28,148384
132,133,31404.0,9th & Upshur St NW,38.9418,-77.0251,2011-12-06,2022-07-28,61827
133,134,31115.0,Columbia Rd & Georgia Ave NW,38.92812111132096,-77.0237946510315,2011-12-08,2022-07-28,105251
134,135,31615.0,6th & H St NE,38.899972,-76.998347,2011-12-12,2022-07-28,161902
135,136,31614.0,11th & H St NE,38.899983,-76.991383,2011-12-12,2021-11-11,92642
136,137,31116.0,California St & Florida Ave NW,38.917761,-77.04062,2011-12-13,2022-07-28,173452
137,138,31246.0,M St & Pennsylvania Ave NW,38.905126,-77.056887,2011-12-21,2022-07-28,199677
138,139,31307.0,3000 Connecticut Ave NW / National Zoo,38.930282,-77.055599,2011-12-21,2022-07-28,76409
139,140,31707.0,Benning Rd & East Capitol St NE / Benning Rd Metro,38.889935,-76.93723,2011-12-22,2022-07-28,5789
140,141,31708.0,Anacostia Ave & Benning Rd NE / River Terrace ,38.896544,-76.96012,2011-12-22,2022-07-28,17109
141,142,31626.0,15th St & Massachusetts Ave SE,38.88732,-76.983569,2011-12-22,2022-07-28,81326
142,143,31806.0,Congress Heights Metro,38.844711,-76.987823,2011-12-24,2022-07-28,4616
143,144,31243.0,4th & C St SW,38.88637194054526,-77.01770067214966,2012-01-27,2022-07-28,204280
144,145,31628.0,1st & K St SE,38.878854378063295,-77.00572729110718,2012-02-08,2022-07-28,170798
145,146,31306.0,39th & Calvert St NW / Stoddert,38.922649,-77.077271,2012-02-10,2022-07-28,71004
146,147,31234.0,20th & O St NW / Dupont South,38.908905,-77.04478,2012-02-10,2022-07-28,175548
147,148,31507.0,1st & Washington Hospital Center NW,38.928743,-77.012457,2012-02-14,2022-07-28,39240
148,149,31024.0,Virginia Square Metro / N Monroe St & 9th St N,38.882788,-77.103148,2012-02-17,2022-07-28,58435
149,150,31025.0,Central Library / N Quincy St & 10th St N,38.88397,-77.10783,2012-02-17,2022-07-28,24742
150,151,31612.0,D St & Maryland Ave NE,38.894758,-76.997114,2012-02-24,2022-07-28,131945
151,152,31026.0,Washington Blvd & 10th St N,38.884734,-77.093485,2012-03-04,2022-07-28,27970
152,153,31240.0,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,2012-03-16,2022-07-28,159206
153,154,31247.0,Jefferson Dr & 14th St SW,38.888553,-77.032429,2012-03-16,2022-07-28,422493
154,155,31248.0,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,2012-04-02,2022-07-28,306146
155,156,31029.0,N Veitch  & 20th St N,38.896923,-77.086502,2012-04-24,2022-07-28,33243
156,157,31027.0,Key Blvd & N Quinn St,38.896355,-77.078408,2012-04-24,2022-07-28,23306
157,158,31028.0,N Veitch & Key Blvd,38.893237,-77.086063,2012-04-24,2022-07-28,22902
158,159,31030.0,Lee Hwy & N Adams St,38.89593,-77.089006,2012-04-25,2022-07-28,42280
159,160,31031.0,15th & N Scott St,38.89054,-77.08095,2012-04-25,2022-07-28,32846
160,161,31033.0,Barcroft Community Center,38.85033657788445,-77.1009886264801,2012-04-26,2022-07-28,15201
161,162,31023.0,Fairfax Dr & Wilson Blvd,38.885801,-77.097745,2012-04-27,2022-07-28,34970
162,163,31034.0,N Randolph St & Fairfax Dr,38.882629,-77.109366,2012-04-27,2022-07-28,30651
163,164,31035.0,N Quincy St & Glebe Rd,38.876393,-77.107735,2012-04-28,2022-07-28,26008
164,165,31037.0,Ballston Metro / N Stuart & 9th St N,38.881044,-77.111768,2012-04-30,2022-07-28,68858
165,166,31036.0,George Mason Dr & Wilson Blvd,38.87887,-77.1207,2012-05-01,2022-07-28,20207
166,167,31032.0,Washington Blvd & 7th St N,38.88081,-77.090792,2012-05-01,2022-07-28,11807
167,168,31249.0,Jefferson Memorial,38.879819,-77.037413,2012-05-02,2022-07-28,280054
168,169,31803.0,Good Hope Rd & 14th St SE,38.866611,-76.985238,2012-05-03,2022-07-28,7326
169,170,31038.0,Glebe Rd & 11th St N,38.883921,-77.116817,2012-05-17,2022-07-28,18309
170,171,31039.0,Wilson Blvd & N Quincy St,38.880012,-77.107854,2012-05-29,2022-07-28,42636
171,172,31040.0,Fairfax Dr & Kenmore St,38.884616,-77.10108,2012-06-05,2022-07-28,21555
172,173,31250.0,20th & L St NW,38.903584,-77.044789,2012-06-25,2022-07-28,90138
173,174,31251.0,12th & L St NW,38.903819,-77.0284,2012-06-25,2022-07-28,142132
174,175,31253.0,19th & K St NW,38.902204,-77.04337,2012-06-27,2022-07-28,84809
175,176,31252.0,21st St & Pennsylvania Ave NW,38.901539,-77.046564,2012-06-27,2022-07-28,87525
176,177,31254.0,15th & K St NW,38.902,-77.03353,2012-07-02,2022-07-28,115804
177,178,31255.0,24th & N St NW,38.9066,-77.05152,2012-07-06,2022-07-28,112929
178,179,31508.0,Gallaudet / 8th St & Florida Ave NE,38.90509,-76.9941,2012-07-11,2022-07-28,48306
179,180,31256.0,10th & E St NW,38.895914,-77.026064,2012-07-12,2022-07-28,123675
180,181,31257.0,22nd & I St NW / Foggy Bottom,38.90088,-77.048911,2012-07-16,2022-07-28,188321
181,182,31049.0,Utah St & 11th St N ,38.883669,-77.113905,2012-07-18,2022-07-28,20354
182,183,31041.0,Prince St & Union St,38.803124,-77.040363,2012-08-27,2022-07-28,30750
183,184,31042.0,Market Square / King St & Royal St,38.804718,-77.043363,2012-08-27,2022-07-28,42109
184,185,31047.0,Braddock Rd Metro,38.814577,-77.052808,2012-08-29,2022-07-28,61261
185,186,31048.0,King St Metro South,38.805763,-77.060627,2012-08-31,2022-07-28,38129
186,187,31045.0,Commerce St & Fayette St,38.805648,-77.05293,2012-08-31,2022-07-28,16542
187,188,31043.0,Saint Asaph St & Pendleton  St,38.810743,-77.044664,2012-08-31,2022-07-28,20096
188,189,31044.0,King St & Patrick St,38.805317,-77.049883,2012-08-31,2022-07-28,23085
189,190,31046.0,Henry St & Pendleton St,38.811456,-77.050276,2012-09-03,2022-07-28,12974
190,191,31051.0,Arlington Blvd & N Queen St,38.889365,-77.077294,2012-09-05,2022-07-28,20252
191,192,31050.0,Barton St & 10th St N,38.884961,-77.08777,2012-09-05,2022-07-28,17096
192,193,31258.0,Lincoln Memorial,38.888251,-77.049426,2012-10-03,2022-07-28,465460
193,194,31260.0,23rd & E St NW ,38.896104,-77.049882,2013-01-31,2022-07-28,92432
194,195,31259.0,20th St & Virginia Ave NW,38.894722,-77.045128,2013-01-31,2022-07-28,38972
195,196,31309.0,Fessenden St & Wisconsin Ave NW,38.954812,-77.082426,2013-02-11,2022-07-28,12537
196,197,31308.0,39th & Veazey St NW,38.943837,-77.077078,2013-02-11,2022-07-28,36686
197,198,31627.0,3rd & M St NE,38.90546971494327,-77.0021304488182,2013-02-15,2022-07-28,164952
198,199,31263.0,10th & K St NW,38.9024,-77.02622,2013-02-15,2022-07-28,149366
199,200,31054.0,Walter Reed Community Center / Walter Reed Dr & 16th St S,38.857803,-77.086733,2013-03-28,2022-07-28,4094
200,201,31053.0,Columbia Pike & S Courthouse Rd,38.863833,-77.080319,2013-03-28,2022-07-28,15231
201,202,31055.0,28th St S & S Meade St,38.846222,-77.069275,2013-03-28,2022-07-28,11451
202,203,31264.0,6th St & Indiana Ave NW,38.894573,-77.01994,2013-04-03,2022-07-28,123440
203,204,31114.0,18th St & Wyoming Ave NW,38.918809,-77.041571,2013-04-03,2022-07-28,166540
204,205,31407.0,14th St & Colorado Ave NW,38.956432,-77.032947,2013-04-12,2022-07-28,29515
205,206,31403.0,5th & Kennedy St NW,38.956556,-77.019814,2013-04-12,2022-07-28,16630
206,207,31406.0,14th & Upshur St NW,38.942475,-77.032678,2013-04-12,2022-07-28,38053
207,208,31405.0,Georgia Ave & Emerson St NW,38.949662,-77.027333,2013-04-13,2022-07-28,19826
208,209,31057.0,S Four Mile Run Dr & S Shirlington Rd,38.8444,-77.085931,2013-04-23,2022-07-28,8923
209,210,31060.0,S Arlington Mill Dr & Campbell Ave,38.84232,-77.089555,2013-04-24,2022-07-28,19805
210,211,31059.0,S Four Mile Run & Walter Reed Dr,38.84736,-77.095431,2013-04-24,2022-07-28,8930
211,212,31058.0,S Oakland St & Columbia Pike,38.860789,-77.09586,2013-04-24,2022-07-28,3020
212,213,31312.0,Wisconsin Ave & O St NW,38.90849,-77.063586,2013-04-25,2022-07-28,95823
213,214,31310.0,Connecticut & Nebraska Ave NW,38.955016,-77.069956,2013-04-25,2022-07-28,39945
214,215,32006.0,13th St & Eastern Ave,38.987,-77.029417,2013-04-25,2022-07-28,7827
215,216,31056.0,S Troy St & 26th St S,38.847977,-77.075104,2013-04-26,2022-07-28,9903
216,217,31061.0,S Kenmore & 24th St S,38.848454,-77.084918,2013-05-03,2022-07-28,3092
217,218,31265.0,5th St & Massachusetts Ave NW,38.90093,-77.018677,2013-05-06,2022-07-28,190541
218,219,31267.0,17th St & Massachusetts Ave NW,38.908142,-77.038359,2013-05-06,2022-07-28,174850
219,220,31117.0,15th & Euclid St  NW,38.92333,-77.0352,2013-05-06,2022-07-28,123724
220,221,31509.0,New Jersey Ave & R St NW,38.912659,-77.017669,2013-05-14,2022-07-28,90269
221,222,31629.0,8th & East Capitol St NE,38.889988,-76.995193,2013-05-14,2022-07-28,76197
222,223,31630.0,15th & East Capitol St NE,38.889908,-76.983326,2013-05-14,2022-07-28,64981
223,224,31631.0,8th & F St NE,38.897274,-76.994749,2013-05-14,2022-07-28,87096
224,225,31511.0,12th & Irving St NE,38.928644,-76.990955,2013-05-30,2022-07-28,21097
225,226,31632.0,15th & F St NE,38.897195,-76.983575,2013-05-30,2022-07-28,57656
226,227,31510.0,18th St & Rhode Island Ave NE,38.927095,-76.978924,2013-05-30,2022-07-28,9181
227,228,31800.0,Alabama & MLK Ave SE,38.84322988730829,-76.99937582015991,2013-06-04,2022-07-28,3137
228,230,31807.0,Pleasant St & MLK Ave SE,38.863897,-76.990037,2013-06-04,2022-07-28,7198
229,231,31512.0,Neal St & Trinidad Ave NE,38.903732,-76.987211,2013-06-14,2022-07-28,41907
230,232,31268.0,12th & U St NW,38.916787,-77.028139,2013-06-14,2022-07-28,142967
231,233,31063.0,S George Mason Dr & Four Mile Run,38.852248,-77.105022,2013-07-01,2022-07-28,7105
232,234,31062.0,S George Mason Dr & 13th St S,38.896553,-77.06714,2013-07-01,2022-07-28,28277
233,235,31065.0,N Pershing Dr & Wayne St,38.880705,-77.08596,2013-07-02,2022-07-28,19327
234,236,31064.0,S Stafford & 34th St S,38.865029,-77.039511,2013-07-02,2022-07-28,41653
235,237,31066.0,Columbia Pike & S Orme St,38.867262,-77.072315,2013-07-03,2022-07-28,12869
236,238,31270.0,8th & D St NW,38.894851,-77.02324,2013-07-23,2022-07-28,116280
237,239,31118.0,3rd & Elm St NW,38.917622,-77.01597,2013-07-23,2022-07-28,83108
238,240,31269.0,3rd St & Pennsylvania Ave SE,38.887378,-77.001955,2013-07-23,2022-07-28,133402
239,241,31271.0,Constitution Ave & 2nd St NW/DOL,38.892275,-77.013917,2013-07-30,2022-07-28,181583
240,242,31513.0,Rhode Island Ave & V St NE,38.918155,-77.004746,2013-07-30,2022-07-28,45496
241,243,31272.0,Washington & Independence Ave SW/HHS,38.886978,-77.013769,2013-08-02,2022-07-28,136995
242,244,31633.0,Independence Ave & L'Enfant Plaza SW/DOE,38.887312,-77.025762,2013-08-06,2022-07-28,67486
243,245,31514.0,Hamlin & 7th St NE,38.927497,-76.997194,2013-08-16,2022-07-28,22665
244,246,31067.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.086599,2013-08-27,2022-07-28,13261
245,247,31068.0,Columbia Pike & S Dinwiddie St / Arlington Mill Community Center,38.856319,-77.11153,2013-08-29,2022-07-28,9995
246,248,31069.0,Pershing & N George Mason Dr,38.871822,-77.107906,2013-08-29,2022-07-28,19519
247,249,32007.0,E Montgomery Ave & Maryland Ave,39.084125,-77.151291,2013-09-27,2022-07-28,2975
248,250,32014.0,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,2013-09-27,2022-07-28,22080
249,251,32002.0,Bethesda Ave & Arlington Rd,38.981103,-77.097426,2013-09-27,2022-07-28,21090
250,252,32008.0,Cordell & Norfolk Ave,38.98954,-77.098029,2013-09-27,2022-07-28,10680
251,253,32011.0,Maple & Ritchie Ave,38.983627,-77.006311,2013-09-27,2022-07-28,5890
252,254,32010.0,Philadelphia & Maple Ave,38.98128,-77.011336,2013-09-27,2022-07-28,5091
253,255,32000.0,Norfolk Ave & Fairmont St,38.988562,-77.096539,2013-09-27,2022-07-28,10716
254,256,32012.0,Silver Spring Metro/Colesville Rd & Wayne Ave,38.995256,-77.029124,2013-09-27,2022-07-28,9964
255,257,32013.0,Montgomery & East Ln,38.983525,-77.095367,2013-09-27,2022-07-28,11821
256,258,32009.0,Frederick Ave & Horners Ln,39.094772,-77.145213,2013-09-27,2022-07-28,1521
257,259,32001.0,Fenton St & New York Ave ,38.985404,-77.023082,2013-09-28,2022-07-28,11401
258,260,32005.0,Traville Gateway Dr & Gudelsky Dr,39.093783,-77.202501,2013-09-29,2022-07-28,897
259,261,32004.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,2013-09-29,2022-07-28,2712
260,262,31634.0,3rd & Tingey St SE,38.87501,-77.0024,2013-10-02,2022-07-28,87512
261,263,31119.0,14th & Belmont St NW,38.921074,-77.031887,2013-10-02,2022-07-28,137247
262,264,31120.0,10th & Florida Ave NW,38.920387,-77.025672,2013-10-09,2022-07-28,77767
263,265,31635.0,Potomac Ave & 8th St SE,38.876737,-76.994468,2013-10-09,2022-07-28,28964
264,266,32016.0,Fallsgrove Dr & W Montgomery Ave,39.099376,-77.188014,2013-10-18,2022-07-28,2319
265,267,32018.0,Needwood Rd & Eagles Head Ct,39.123513,-77.15741,2013-10-18,2022-07-28,2068
266,268,32020.0,Crabbs Branch Way & Calhoun Pl,39.107709,-77.152072,2013-10-19,2020-06-27,2115
267,269,32015.0,Crabbs Branch Way & Redland Rd,39.120045,-77.156985,2013-10-19,2020-06-27,471
268,270,32023.0,Montgomery College/W Campus Dr & Mannakee St,39.095661,-77.159048,2013-10-19,2022-07-28,2047
269,271,32021.0,47th & Elm St,38.982456,-77.091991,2013-10-20,2022-07-28,8435
