"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"1400000US17031300500","Census Tract 3005, Cook County, Illinois","918","65","65.4","7.7","8.0","3.8","0.0","2.9","0.8","1.1","0.0","2.9","24.5","7.5","1.4","2.2","88.3","4.4","2.9","2.2","7.0","4.8","42.7","9.1","40.2","8.2","10.1","4.1","724","82","56.1","10.8","43.9","10.8","49.0","10.2","28.5","9.1","22.5","8.4","194","66","35.6","20.0","25.8","17.6","9.8","11.7","64.4","20.0","44.8","20.6","19.6","13.7","23.5","(X)","22.7","(X)","26.8","(X)","34129","2398","34327","5103","35197","27114","-","**","-","**","-","**","33996","2485","-","**","33491","2397","64821","8426","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34224","3173","31923","7617","37031","3442","(X)","(X)","(X)","(X)","(X)","(X)","23571","14343","20865","10460","13958","8777","-","**","32054","12599","21328","18077","38393","15463","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031300600","Census Tract 3006, Cook County, Illinois","818","60","56.6","7.8","15.9","4.7","0.6","1.0","0.0","3.3","0.0","3.3","25.4","6.9","1.5","2.5","78.0","5.1","7.0","3.6","7.6","4.7","45.0","8.4","26.7","7.3","20.8","5.6","692","70","56.9","8.2","43.1","8.2","52.5","9.7","34.2","8.3","13.3","6.3","126","50","35.7","19.6","31.7","20.3","4.0","7.3","64.3","19.6","47.6","19.9","16.7","17.2","28.7","(X)","30.2","(X)","20.6","(X)","40909","9285","33839","9664","35714","14608","-","**","-","**","-","**","52917","13115","-","**","45395","11513","(X)","(X)","47500","18473","39231","14654","48667","19162","37222","10978","44531","9866","41364","12385","50341","12913","51442","7129","31875","11048","45556","26024","15909","14940","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031300700","Census Tract 3007, Cook County, Illinois","1339","90","64.2","7.7","0.0","2.0","1.2","1.3","0.0","2.0","0.0","2.0","33.9","7.8","0.7","1.0","97.2","2.5","2.8","2.5","4.5","3.6","46.4","8.8","39.1","7.7","10.1","5.6","1073","117","57.4","9.2","42.6","9.2","47.3","10.0","42.3","10.8","10.3","7.0","266","109","42.1","21.9","34.6","24.3","7.5","10.3","57.9","21.9","53.0","22.7","4.9","9.4","24.9","(X)","22.4","(X)","32.0","(X)","27688","8624","26714","10143","-","**","-","**","-","**","-","**","29010","12803","-","**","26536","9621","-","**","15081","2776","27543","8594","34806","5240","14896","5550","21719","9819","17228","7524","32782","12392","(X)","(X)","(X)","(X)","(X)","(X)","15278","13754","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031300800","Census Tract 3008, Cook County, Illinois","1108","113","66.6","11.0","0.7","1.2","0.0","2.4","0.0","2.4","0.0","2.4","31.9","10.9","0.7","1.3","98.8","1.5","0.5","0.9","3.4","3.8","41.0","8.8","41.5","9.8","14.1","5.9","907","122","68.0","10.9","32.0","10.9","55.9","12.0","33.1","12.2","11.0","7.2","201","86","27.4","23.1","27.4","23.1","0.0","12.8","72.6","23.1","67.2","26.1","5.5","8.0","27.9","(X)","30.7","(X)","14.4","(X)","27083","6482","24167","7087","-","**","-","**","-","**","-","**","37821","14708","-","**","27522","6376","-","**","-","**","27375","8135","30948","8454","17500","13813","25703","10539","20518","8419","34231","10718","(X)","(X)","(X)","(X)","(X)","(X)","28264","13264","20129","6879","20129","6879","-","**","31786","12552","31131","12207","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031300900","Census Tract 3009, Cook County, Illinois","1207","118","68.7","9.8","3.3","2.4","0.9","1.4","0.0","2.2","0.0","2.2","24.4","8.8","2.7","4.2","94.1","5.0","0.7","1.3","3.4","3.2","48.1","10.7","34.0","9.5","14.5","6.3","944","124","52.0","10.3","48.0","10.3","35.7","10.3","34.3","10.2","30.0","10.6","263","105","29.3","18.0","29.3","18.0","0.0","9.9","70.7","18.0","58.2","21.8","12.5","15.4","22.1","(X)","22.5","(X)","16.7","(X)","22656","6256","22813","7269","(X)","(X)","-","**","-","**","-","**","21680","2579","-","**","22214","3976","-","**","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22098","4857","21335","5099","24479","13179","(X)","(X)","(X)","(X)","(X)","(X)","20016","11694","8772","626","8772","626","-","**","21061","1366","20436","5553","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031301100","Census Tract 3011, Cook County, Illinois","754","69","55.2","8.7","3.6","3.3","3.6","3.1","0.0","3.6","0.0","3.6","36.7","8.5","0.9","1.2","90.8","4.9","4.6","3.6","5.2","3.7","51.1","8.9","30.8","8.9","13.0","6.2","624","80","63.3","8.5","36.7","8.5","48.9","9.6","31.1","9.5","20.0","8.9","130","51","30.0","19.4","18.5","15.8","11.5","12.4","70.0","19.4","51.5","21.0","18.5","17.6","25.2","(X)","24.4","(X)","20.0","(X)","28398","2369","29408","9365","15966","2647","(X)","(X)","-","**","-","**","28029","5477","-","**","29043","6070","25875","9600","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27500","2704","25496","3714","45551","9006","43583","12703","16591","5371","38125","25659","25750","5259","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031301200","Census Tract 3012, Cook County, Illinois","1041","118","51.7","9.7","8.3","4.2","3.5","3.1","2.5","3.7","0.0","2.6","30.0","9.3","4.1","4.7","79.0","6.6","7.2","4.4","4.8","3.8","44.3","8.0","35.4","7.2","15.6","5.1","800","111","50.4","9.4","49.6","9.4","46.6","11.9","35.1","11.8","18.3","9.1","241","97","40.7","20.4","33.2","20.2","7.5","10.3","59.3","20.4","54.8","20.2","4.6","7.5","40.1","(X)","37.5","(X)","41.5","(X)","29375","7989","32125","10960","27171","10646","(X)","(X)","-","**","-","**","24955","19219","-","**","31974","8288","19276","5956","41000","9266","23804","2643","37386","13237","34113","4041","31058","6895","23750","2935","36992","17749","(X)","(X)","(X)","(X)","(X)","(X)","23785","3343","19000","6743","19900","7976","-","**","30134","10061","30625","7516","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031301600","Census Tract 3016, Cook County, Illinois","1198","99","69.5","9.2","1.4","2.4","0.0","2.3","0.0","2.3","0.0","2.3","28.4","9.3","0.7","1.1","98.6","2.4","0.0","2.3","5.8","4.3","39.5","10.7","39.1","9.4","15.6","5.5","962","108","54.9","10.3","45.1","10.3","59.5","9.9","19.0","9.0","21.5","8.2","236","84","53.4","17.9","39.0","17.6","14.4","13.3","46.6","17.9","25.8","18.9","20.8","18.7","33.8","(X)","33.6","(X)","20.8","(X)","29741","4323","30092","3002","-","**","-","**","-","**","-","**","27109","23646","-","**","30066","4145","-","**","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30385","5642","25111","5711","38722","9240","(X)","(X)","(X)","(X)","(X)","(X)","23750","17807","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031301701","Census Tract 3017.01, Cook County, Illinois","1029","112","84.0","8.2","0.0","2.6","0.0","2.6","0.0","2.6","0.0","2.6","16.0","8.2","0.0","2.6","99.0","1.6","1.0","1.6","1.5","1.7","55.2","11.5","33.0","10.7","10.3","5.0","778","111","86.5","6.7","13.5","6.7","65.3","12.0","28.7","10.8","6.0","6.1","251","105","19.1","16.0","19.1","16.0","0.0","10.4","80.9","16.0","45.0","23.9","35.9","22.8","26.9","(X)","27.4","(X)","25.5","(X)","28964","6104","27708","8044","-","**","-","**","-","**","-","**","29620","16811","-","**","28607","6172","-","**","-","**","27609","13829","29792","5897","36000","10823","27404","5482","26074","3825","36307","26261","(X)","(X)","(X)","(X)","(X)","(X)","19401","16884","16667","4910","16667","4910","-","**","30707","23206","18149","2302","80000","77580","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031301702","Census Tract 3017.02, Cook County, Illinois","1087","64","68.5","8.5","0.0","2.5","0.0","2.5","0.0","2.5","0.0","2.5","30.7","8.5","0.7","1.1","95.6","3.7","4.4","3.7","3.4","2.9","49.0","9.1","35.8","8.4","11.8","5.2","936","92","55.7","9.7","44.3","9.7","67.9","10.7","17.0","7.3","15.1","9.0","151","76","45.7","28.7","25.8","24.5","19.9","27.1","54.3","28.7","23.2","20.4","31.1","22.9","35.3","(X)","29.8","(X)","51.7","(X)","29599","5634","25691","7112","-","**","-","**","-","**","-","**","34091","13423","-","**","29407","4922","35500","26307","23750","14590","27898","7919","43346","10814","36324","26370","30603","8282","27674","11425","42607","12407","(X)","(X)","(X)","(X)","(X)","(X)","28375","11457","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031301801","Census Tract 3018.01, Cook County, Illinois","1104","72","74.1","10.4","2.9","4.5","0.0","2.5","0.0","2.5","0.0","2.5","23.0","8.9","0.0","2.5","90.6","6.2","6.5","4.6","3.4","4.1","34.4","10.1","40.8","11.0","21.4","10.0","967","88","47.4","10.8","52.6","10.8","58.2","11.8","31.4","11.0","10.3","7.0","137","65","43.8","31.6","43.8","31.6","0.0","18.1","56.2","31.6","29.2","29.3","27.0","26.8","24.5","(X)","24.8","(X)","22.6","(X)","32716","3951","31059","11663","-","**","-","**","-","**","-","**","34479","14803","-","**","33086","3959","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32522","5277","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33150","18955","16944","7197","16944","7197","-","**","37961","7174","38816","9219","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031301802","Census Tract 3018.02, Cook County, Illinois","883","81","67.6","7.2","1.0","1.6","1.0","1.6","0.0","3.1","0.0","3.1","27.6","7.2","2.7","2.3","93.2","4.1","5.3","3.8","6.8","5.2","44.6","10.1","39.1","9.2","9.5","4.5","692","84","58.2","9.7","41.8","9.7","56.4","11.8","27.0","11.0","16.6","7.8","191","63","15.2","14.2","15.2","14.2","0.0","13.4","84.8","14.2","54.5","20.2","30.4","21.4","20.2","(X)","16.5","(X)","25.1","(X)","32702","5285","28859","9572","-","**","-","**","-","**","-","**","45938","22456","33500","22130","34073","5429","(X)","(X)","31159","587","32083","13329","38319","12357","35455","31639","30962","4620","31611","4983","27875","16299","30549","8692","18558","16064","39236","7899","35875","28693","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031301803","Census Tract 3018.03, Cook County, Illinois","1384","82","64.1","8.8","1.2","2.0","0.0","2.0","0.0","2.0","0.0","2.0","32.7","8.6","2.0","1.8","95.4","3.1","3.3","2.3","5.6","3.6","42.2","8.8","41.1","8.8","11.1","5.3","1039","129","59.8","11.1","40.2","11.1","61.4","8.6","24.4","6.6","14.1","8.2","345","114","57.4","17.0","40.9","17.3","16.5","15.5","42.6","17.0","27.5","14.1","15.1","13.0","32.1","(X)","29.3","(X)","35.9","(X)","30568","4829","24125","7104","-","**","-","**","-","**","-","**","38060","4772","(X)","(X)","30549","4775","38000","36937","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33594","6052","28015","6961","40326","10879","38636","6893","31293","13483","25225","5967","18260","4792","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031310200","Census Tract 3102, Cook County, Illinois","654","62","67.7","9.0","5.8","5.0","0.0","4.1","8.0","5.0","0.0","4.1","17.7","7.5","0.8","1.2","39.3","7.8","46.2","9.7","8.9","4.7","66.4","8.3","15.0","6.1","9.8","5.0","297","57","41.4","12.4","58.6","12.4","56.6","12.5","25.3","11.3","18.2","9.3","357","67","34.7","11.5","20.4","9.8","14.3","9.4","65.3","11.5","44.0","12.9","21.3","10.9","24.3","(X)","26.3","(X)","22.7","(X)","63750","15127","71542","4976","(X)","(X)","-","**","(X)","(X)","-","**","31100","15613","-","**","44250","29012","71900","4498","19000","2190","70833","4904","61750","42940","28750","5948","54135","21666","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","68203","16997","61250","20286","48250","24340","79271","41000","69479","17848","47961","9413","81324","16453","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031310300","Census Tract 3103, Cook County, Illinois","699","66","52.4","9.0","3.0","2.6","0.6","1.1","10.4","5.7","0.0","3.9","28.3","7.7","5.3","3.2","53.9","7.4","32.6","7.8","4.0","3.8","49.2","7.8","32.5","9.3","14.3","6.5","339","70","48.4","11.4","51.6","11.4","58.1","13.7","30.7","13.8","11.2","7.8","360","63","34.2","11.7","24.2","10.8","10.0","7.0","65.8","11.7","42.8","12.0","23.1","10.4","28.3","(X)","24.2","(X)","32.2","(X)","39331","10372","46447","12893","(X)","(X)","-","**","(X)","(X)","-","**","31786","11182","(X)","(X)","35750","8845","48750","19549","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","53250","29393","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30441","13354","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031310400","Census Tract 3104, Cook County, Illinois","536","36","54.3","10.5","8.4","5.1","0.0","5.0","2.4","2.7","0.0","5.0","29.9","9.2","5.0","4.6","55.0","7.4","29.1","8.5","5.4","4.1","58.6","11.3","20.7","7.3","15.3","8.2","229","54","47.2","13.2","52.8","13.2","51.5","15.9","27.9","12.7","20.5","12.9","307","54","49.5","12.3","35.8","13.6","13.7","7.6","50.5","12.3","36.5","12.9","14.0","9.2","22.8","(X)","29.3","(X)","17.9","(X)","45795","6839","52050","8283","49338","9197","-","**","-","**","-","**","35167","31694","(X)","(X)","36917","6676","63587","8580","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43472","9668","35357","8508","51050","14897","(X)","(X)","(X)","(X)","(X)","(X)","47404","9645","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031310500","Census Tract 3105, Cook County, Illinois","528","61","58.7","14.8","0.0","5.1","0.6","1.1","0.0","5.1","0.0","5.1","38.8","14.7","1.9","2.3","79.0","9.1","19.5","9.0","7.0","5.8","52.8","11.2","27.5","11.3","12.7","8.2","343","77","44.3","17.7","55.7","17.7","51.0","16.3","25.9","12.3","23.0","16.1","185","66","32.4","17.6","20.5","14.9","11.9","13.3","67.6","17.6","53.5","19.5","14.1","14.3","34.7","(X)","44.0","(X)","17.3","(X)","41486","7539","41591","10141","-","**","-","**","-","**","-","**","41083","16858","-","**","42379","12392","34519","18857","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","47279","15335","37045","20585","54688","20575","(X)","(X)","(X)","(X)","(X)","(X)","32788","10323","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031310600","Census Tract 3106, Cook County, Illinois","2082","150","50.3","9.8","11.9","6.8","2.0","2.0","1.1","1.8","0.0","1.3","32.1","10.0","2.5","2.3","64.3","8.7","20.0","6.2","5.3","3.6","44.0","9.4","24.1","7.1","26.6","7.1","776","194","33.0","15.4","67.0","15.4","50.4","15.1","34.8","14.3","14.8","9.5","1306","211","45.1","11.4","34.8","11.3","10.3","6.4","54.9","11.4","34.2","10.5","20.8","10.1","23.3","(X)","38.9","(X)","14.1","(X)","26698","7755","35000","14601","(X)","(X)","-","**","-","**","-","**","21845","5884","(X)","(X)","24529","5730","57941","43642","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26833","15580","21333","5935","34242","18188","(X)","(X)","(X)","(X)","(X)","(X)","23587","9064","17028","15634","14338","10925","65143","51800","27535","11375","15050","4588","46809","41729","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031310700","Census Tract 3107, Cook County, Illinois","501","56","58.9","11.7","6.0","5.2","0.0","5.3","3.4","3.0","0.0","5.3","30.7","12.1","1.0","1.5","67.5","10.6","23.2","8.5","11.2","6.4","53.9","9.0","22.8","7.5","12.2","5.2","264","57","46.2","17.0","53.8","17.0","57.2","14.8","25.8","12.4","17.0","10.5","237","54","38.0","14.1","15.2","12.0","22.8","10.4","62.0","14.1","33.3","15.4","28.7","15.2","33.9","(X)","36.0","(X)","31.6","(X)","40434","8824","42891","11572","18438","14471","-","**","-","**","-","**","36250","22774","-","**","37059","10523","51731","23451","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36765","11751","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41298","14986","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031310800","Census Tract 3108, Cook County, Illinois","1534","84","61.5","8.6","0.0","1.8","1.8","1.8","0.6","0.9","0.0","1.8","34.4","8.5","1.8","2.3","80.6","6.0","18.8","6.0","2.9","2.4","55.3","8.0","24.4","7.3","17.4","5.3","925","137","58.2","11.0","41.8","11.0","53.3","11.7","30.7","11.0","16.0","9.0","609","125","39.4","12.7","31.9","10.3","7.6","6.9","60.6","12.7","47.1","12.9","13.5","9.3","33.0","(X)","38.9","(X)","22.7","(X)","37813","7546","38533","12316","-","**","-","**","-","**","-","**","36438","8148","-","**","36625","8850","39457","19821","38185","16249","43036","12586","43060","22236","27563","22488","43311","5487","33050","7706","49861","17085","43250","12721","30227","16010","60455","10004","25040","12400","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031310900","Census Tract 3109, Cook County, Illinois","1604","109","55.8","9.1","4.3","3.5","0.0","1.7","0.4","0.6","0.0","1.7","39.5","8.6","0.0","1.7","81.7","5.8","13.7","4.8","8.4","4.6","42.8","8.6","31.7","9.0","17.2","6.0","1133","137","49.4","9.8","50.6","9.8","51.3","9.4","31.3","10.3","17.4","8.9","471","122","37.6","16.2","15.1","11.6","22.5","12.8","62.4","16.2","41.4","15.6","21.0","11.8","25.3","(X)","28.7","(X)","15.1","(X)","29183","7125","29883","17616","(X)","(X)","-","**","-","**","-","**","31316","13742","-","**","27616","5621","66118","6127","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28149","5099","25870","5360","32361","25072","48623","22017","20955","3733","19702","16909","38938","23126","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031320100","Census Tract 3201, Cook County, Illinois","7471","501","78.5","4.8","3.8","2.2","0.7","1.1","16.3","4.4","0.0","0.4","0.0","0.4","0.7","1.2","9.7","2.8","68.8","5.6","7.4","3.4","42.9","5.9","36.2","5.8","13.5","3.6","2369","568","19.3","7.2","80.7","7.2","95.9","5.1","0.0","1.2","4.1","5.1","5102","582","52.5","9.2","48.4","8.9","4.1","3.8","47.5","9.2","45.2","9.4","2.3","2.4","18.1","(X)","20.7","(X)","16.9","(X)","104611","12869","112063","19378","107970","6027","-","**","56403","50864","-","**","-","**","-","**","190325","77139","109523","24319","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","154688","42164","120598","30286","156179","28388","155573","30907","-","**","-","**","80723","15084","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031320400","Census Tract 3204, Cook County, Illinois","574","73","76.8","6.7","2.3","2.2","0.0","4.7","20.9","6.7","0.0","4.7","0.0","4.7","0.0","4.7","2.8","2.6","74.0","6.9","7.8","4.8","35.0","6.8","44.8","6.8","12.4","4.1","288","46","12.2","6.7","87.8","6.7","92.7","6.0","3.8","4.0","3.5","4.2","286","59","44.4","11.2","37.8","11.4","6.6","4.6","55.6","11.2","45.1","10.7","10.5","5.4","18.8","(X)","28.1","(X)","9.4","(X)","160455","39503","165875","38088","(X)","(X)","-","**","(X)","(X)","-","**","-","**","-","**","250,000+","***","165375","35277","2,500-","***","110089","42669","250,000+","***","250,000+","***","250,000+","***","111750","44250","250,000+","***","250,000+","***","-","**","-","**","85417","40943","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031320600","Census Tract 3206, Cook County, Illinois","2692","144","60.8","6.4","19.2","5.6","0.8","1.1","17.2","4.2","0.0","1.0","0.4","0.7","1.5","1.7","3.0","2.1","58.2","6.5","6.2","3.5","58.0","6.8","27.5","6.8","8.3","3.2","1109","209","19.0","10.0","81.0","10.0","83.1","9.7","16.9","9.7","0.0","2.4","1583","236","52.1","12.4","35.1","10.4","16.9","7.7","47.9","12.4","32.4","11.7","15.5","8.0","20.8","(X)","18.2","(X)","22.6","(X)","84934","17968","103848","20766","14214","5585","-","**","69773","32408","-","**","-","**","-","**","250,000+","***","103235","19854","27569","22096","90852","20241","86607","43934","84178","26025","120112","17394","67898","26569","130952","33092","(X)","(X)","(X)","(X)","(X)","(X)","67909","18693","55728","12081","50833","20175","91379","39549","78083","40226","75034","41085","125466","50299","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031330100","Census Tract 3301, Cook County, Illinois","10143","762","53.2","6.2","24.3","5.8","0.0","0.3","15.3","4.0","0.0","0.3","4.4","2.9","2.8","2.4","8.0","3.8","51.8","6.3","4.9","3.0","60.8","5.3","24.9","4.3","9.4","3.1","3655","669","46.1","8.3","53.9","8.3","69.6","9.9","22.0","9.2","8.4","6.1","6488","810","49.7","7.7","44.4","7.8","5.4","2.7","50.3","7.7","43.8","7.8","6.5","4.1","20.0","(X)","30.0","(X)","14.3","(X)","83391","19010","103985","16540","33583","23597","-","**","107390","28049","-","**","72223","50205","(X)","(X)","70717","26549","103531","18924","21623","21273","85283","19230","135013","37655","34833","22612","157750","25550","150000","49973","168633","42299","(X)","(X)","(X)","(X)","(X)","(X)","60900","11309","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031330200","Census Tract 3302, Cook County, Illinois","1884","74","41.9","6.6","34.0","6.3","1.4","2.2","20.5","5.5","0.0","1.4","0.0","1.4","2.1","1.8","2.9","2.8","39.9","6.8","1.4","2.1","39.2","5.0","27.9","5.2","31.4","5.0","849","125","41.0","10.3","59.0","10.3","82.4","7.6","9.2","5.4","8.4","5.1","1035","122","60.6","9.2","55.7","9.9","4.8","5.1","39.4","9.2","26.3","7.3","13.1","5.9","27.8","(X)","31.3","(X)","23.3","(X)","77061","7619","131607","36954","32351","28615","-","**","(X)","(X)","-","**","-","**","58875","26538","86250","75375","138480","29003","-","**","131161","41190","91250","38381","21337","3906","141172","37765","179079","48195","90313","36054","(X)","(X)","(X)","(X)","(X)","(X)","69150","10912","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031340300","Census Tract 3403, Cook County, Illinois","656","46","26.8","8.8","2.1","1.4","0.0","4.1","68.9","9.4","0.0","4.1","0.0","4.1","2.1","2.5","4.1","3.4","22.7","8.6","3.8","3.6","31.6","8.7","32.5","8.9","32.2","6.7","454","61","38.5","10.4","61.5","10.4","74.4","10.4","17.6","7.9","7.9","6.2","202","57","67.8","14.6","63.4","15.6","4.5","4.6","32.2","14.6","15.3","10.2","16.8","12.8","21.8","(X)","24.0","(X)","16.8","(X)","27197","9623","57188","22708","11500","2781","-","**","21307","5469","-","**","-","**","-","**","68021","41846","56406","22234","2,500-","***","38487","13689","36369","13977","13262","4096","37024","7380","29821","10227","47829","18563","(X)","(X)","(X)","(X)","(X)","(X)","10250","3739","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US17031340400","Census Tract 3404, Cook County, Illinois","648","50","19.9","7.0","0.0","4.2","0.0","4.2","75.3","7.3","1.4","2.2","1.7","2.7","1.7","2.7","3.4","3.2","18.2","6.8","2.5","2.9","35.0","8.7","51.7","8.9","10.8","5.2","438","61","39.7","14.3","60.3","14.3","82.2","8.4","15.1","7.8","2.7","3.2","210","54","40.0","15.1","40.0","15.1","0.0","12.3","60.0","15.1","28.6","15.1","31.4","14.0","27.5","(X)","26.5","(X)","29.5","(X)","34048","12016","41625","21232","-","**","-","**","30682","14282","-","**","-","**","-","**","60781","19193","41750","24399","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43148","11135","42813","21598","43289","10886","(X)","(X)","(X)","(X)","(X)","(X)","27000","9751","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
