"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"5211","528","3650","446","110","146","0","15","1210","412","0","15","39","41","202","134","0","15","202","134","1400000US17031020801","Census Tract 208.01, Cook County, Illinois"
"7857","747","2838","749","621","440","120","193","3599","874","0","15","141","157","538","417","64","72","474","419","1400000US17031020802","Census Tract 208.02, Cook County, Illinois"
"5807","639","2604","541","1235","426","0","15","1266","310","0","15","451","285","251","175","25","34","226","176","1400000US17031020901","Census Tract 209.01, Cook County, Illinois"
"4474","418","2728","447","509","164","0","11","992","159","0","11","174","176","71","78","10","16","61","77","1400000US17031020902","Census Tract 209.02, Cook County, Illinois"
"3549","418","2430","393","758","347","23","37","167","120","0","11","56","48","115","84","16","24","99","80","1400000US17031030101","Census Tract 301.01, Cook County, Illinois"
"2766","257","1674","223","485","137","21","24","284","118","0","11","246","134","56","55","0","11","56","55","1400000US17031030102","Census Tract 301.02, Cook County, Illinois"
"2217","299","1254","226","401","165","5","9","428","148","6","12","55","76","68","55","12","15","56","54","1400000US17031030103","Census Tract 301.03, Cook County, Illinois"
"3375","428","2142","339","327","150","0","11","598","202","0","11","107","85","201","87","95","65","106","61","1400000US17031030104","Census Tract 301.04, Cook County, Illinois"
"5103","556","4178","491","318","215","2","4","245","154","0","15","258","231","102","68","32","42","70","50","1400000US17031030200","Census Tract 302, Cook County, Illinois"
"3315","420","2360","403","185","118","15","21","513","182","0","11","128","105","114","67","33","36","81","51","1400000US17031030300","Census Tract 303, Cook County, Illinois"
"2708","256","1998","258","297","248","29","31","199","103","0","11","73","63","112","91","8","13","104","93","1400000US17031030400","Census Tract 304, Cook County, Illinois"
"6570","646","5394","612","246","206","0","15","458","170","0","15","200","161","272","119","65","55","207","100","1400000US17031030500","Census Tract 305, Cook County, Illinois"
"4066","534","2850","514","734","314","0","11","399","198","0","11","6","13","77","63","0","11","77","63","1400000US17031030601","Census Tract 306.01, Cook County, Illinois"
"2023","234","970","211","691","192","52","72","242","126","0","11","34","34","34","25","0","11","34","25","1400000US17031030603","Census Tract 306.03, Cook County, Illinois"
"3225","322","1500","194","726","190","0","11","849","244","0","11","8","14","142","72","20","24","122","68","1400000US17031030604","Census Tract 306.04, Cook County, Illinois"
"1597","184","889","184","387","134","9","15","250","132","0","11","55","47","7","11","3","5","4","7","1400000US17031030701","Census Tract 307.01, Cook County, Illinois"
"982","103","638","127","108","70","0","11","228","99","0","11","0","11","8","12","8","12","0","11","1400000US17031030702","Census Tract 307.02, Cook County, Illinois"
"2680","296","1733","270","534","188","36","57","122","66","0","11","67","54","188","124","29","34","159","123","1400000US17031030703","Census Tract 307.03, Cook County, Illinois"
"4270","412","2587","341","641","260","0","11","967","394","0","11","15","24","60","52","8","14","52","50","1400000US17031030706","Census Tract 307.06, Cook County, Illinois"
"4376","426","3493","419","180","110","0","11","400","192","0","11","203","232","100","64","0","11","100","64","1400000US17031030800","Census Tract 308, Cook County, Illinois"
"3143","365","2048","247","493","406","5","10","327","165","0","11","138","183","132","85","18","20","114","84","1400000US17031030900","Census Tract 309, Cook County, Illinois"
"4078","342","3307","323","179","115","0","11","330","231","0","11","73","52","189","130","9","13","180","130","1400000US17031031000","Census Tract 310, Cook County, Illinois"
"4666","470","3301","437","118","72","12","21","528","168","0","11","567","284","140","106","0","11","140","106","1400000US17031031100","Census Tract 311, Cook County, Illinois"
"5720","649","3529","562","1246","245","47","55","694","426","25","39","0","15","179","116","18","29","161","112","1400000US17031031200","Census Tract 312, Cook County, Illinois"
"8037","601","4250","427","1776","483","23","36","1634","450","0","15","237","186","117","138","32","105","85","84","1400000US17031031300","Census Tract 313, Cook County, Illinois"
"4958","344","3672","371","632","232","4","9","473","168","0","11","83","68","94","61","39","40","55","51","1400000US17031031400","Census Tract 314, Cook County, Illinois"
"4033","348","1695","274","1181","338","0","11","835","168","0","11","176","168","146","85","0","11","146","85","1400000US17031031501","Census Tract 315.01, Cook County, Illinois"
"4439","557","2093","492","1838","286","82","131","282","184","0","11","32","36","112","80","13","20","99","81","1400000US17031031502","Census Tract 315.02, Cook County, Illinois"
"7001","589","4235","427","1710","373","56","80","312","185","0","15","407","230","281","157","36","41","245","154","1400000US17031031700","Census Tract 317, Cook County, Illinois"
"1771","130","1453","168","39","30","0","11","173","95","0","11","72","59","34","26","20","22","14","14","1400000US17031031800","Census Tract 318, Cook County, Illinois"
"2526","216","1998","195","84","76","10","17","173","115","0","11","168","164","93","107","0","11","93","107","1400000US17031031900","Census Tract 319, Cook County, Illinois"
"7117","1049","5755","946","455","273","0","15","291","213","0","15","211","217","405","313","126","121","279","290","1400000US17031032100","Census Tract 321, Cook County, Illinois"
"3893","433","3275","398","214","106","26","37","160","96","0","11","136","93","82","59","0","11","82","59","1400000US17031040100","Census Tract 401, Cook County, Illinois"
"7040","491","4847","489","249","224","1","2","796","288","0","15","718","377","429","285","49","78","380","279","1400000US17031040201","Census Tract 402.01, Cook County, Illinois"
"7194","682","4016","662","395","322","0","15","1957","599","0","15","321","195","505","345","37","49","468","334","1400000US17031040202","Census Tract 402.02, Cook County, Illinois"
"2999","282","1874","225","116","103","0","11","803","231","0","11","0","11","206","101","66","71","140","80","1400000US17031040300","Census Tract 403, Cook County, Illinois"
"3182","412","2595","400","195","184","0","11","210","87","0","11","55","50","127","79","13","21","114","76","1400000US17031040401","Census Tract 404.01, Cook County, Illinois"
"5035","404","4280","367","81","67","0","15","398","293","0","15","107","116","169","102","0","15","169","102","1400000US17031040402","Census Tract 404.02, Cook County, Illinois"
"2702","337","2482","336","106","67","0","11","48","49","0","11","25","27","41","48","0","11","41","48","1400000US17031040600","Census Tract 406, Cook County, Illinois"
"3325","385","2633","283","88","68","0","11","197","178","0","11","156","95","251","332","0","11","251","332","1400000US17031040700","Census Tract 407, Cook County, Illinois"
"1813","140","1454","128","70","56","0","11","122","69","0","11","41","52","126","52","0","11","126","52","1400000US17031040800","Census Tract 408, Cook County, Illinois"
"1909","253","1707","238","40","34","0","11","39","40","0","11","57","77","66","53","0","11","66","53","1400000US17031040900","Census Tract 409, Cook County, Illinois"
"2711","300","2274","317","95","65","38","58","158","97","0","11","34","40","112","86","0","11","112","86","1400000US17031050100","Census Tract 501, Cook County, Illinois"
"5214","475","4495","479","171","120","0","15","199","100","16","25","32","40","301","250","0","15","301","250","1400000US17031050200","Census Tract 502, Cook County, Illinois"
"2562","250","2056","268","0","11","25","41","336","211","0","11","31","29","114","104","29","46","85","92","1400000US17031050300","Census Tract 503, Cook County, Illinois"
"6311","634","5628","531","45","50","0","15","202","113","0","15","49","62","387","245","0","15","387","245","1400000US17031050500","Census Tract 505, Cook County, Illinois"
"2238","178","2062","193","5","16","0","11","154","85","0","11","5","11","12","14","6","11","6","9","1400000US17031050600","Census Tract 506, Cook County, Illinois"
"1593","137","1483","150","5","9","4","7","59","35","0","11","13","14","29","28","0","11","29","28","1400000US17031050700","Census Tract 507, Cook County, Illinois"
"1476","101","1370","128","12","13","0","11","25","27","0","11","33","47","36","29","6","9","30","28","1400000US17031050800","Census Tract 508, Cook County, Illinois"
"1462","175","1197","152","14","22","0","11","124","64","0","11","94","68","33","27","0","11","33","27","1400000US17031050900","Census Tract 509, Cook County, Illinois"
"1783","148","1525","154","70","49","0","11","121","75","0","11","6","9","61","50","0","11","61","50","1400000US17031051000","Census Tract 510, Cook County, Illinois"
"1670","194","1466","161","0","11","0","11","46","31","0","11","104","123","54","48","0","11","54","48","1400000US17031051100","Census Tract 511, Cook County, Illinois"
"1623","166","1334","152","155","114","0","11","59","40","0","11","15","23","60","34","6","9","54","35","1400000US17031051200","Census Tract 512, Cook County, Illinois"
"2783","218","2600","231","0","11","0","11","93","63","0","11","23","24","67","41","15","23","52","35","1400000US17031051300","Census Tract 513, Cook County, Illinois"
"1814","219","1420","183","59","34","0","11","91","52","0","11","32","46","212","167","0","11","212","167","1400000US17031051400","Census Tract 514, Cook County, Illinois"
"2773","229","2444","243","112","90","0","11","84","78","0","11","59","77","74","53","0","11","74","53","1400000US17031060100","Census Tract 601, Cook County, Illinois"
"2279","256","2028","224","29","34","0","11","126","112","3","6","25","20","68","45","0","11","68","45","1400000US17031060200","Census Tract 602, Cook County, Illinois"
"3461","306","3087","305","32","49","25","28","242","107","0","11","12","19","63","59","0","11","63","59","1400000US17031060300","Census Tract 603, Cook County, Illinois"
"3980","348","3510","345","27","26","22","37","197","114","0","11","31","28","193","205","0","11","193","205","1400000US17031060400","Census Tract 604, Cook County, Illinois"
"1306","115","1074","131","76","56","0","11","95","48","0","11","15","25","46","32","17","19","29","25","1400000US17031060500","Census Tract 605, Cook County, Illinois"
"4825","463","4079","417","202","78","0","11","367","234","0","11","36","36","141","80","14","22","127","87","1400000US17031060800","Census Tract 608, Cook County, Illinois"
"7529","892","6207","937","461","256","45","71","310","310","0","15","268","206","238","150","27","43","211","146","1400000US17031060900","Census Tract 609, Cook County, Illinois"
"2085","176","1885","188","31","29","0","11","122","66","0","11","6","9","41","28","8","13","33","25","1400000US17031061000","Census Tract 610, Cook County, Illinois"
"1421","158","1317","157","29","41","0","11","70","77","0","11","0","11","5","7","5","7","0","11","1400000US17031061100","Census Tract 611, Cook County, Illinois"
"1897","223","1734","224","22","25","0","11","90","47","0","11","28","27","23","21","0","11","23","21","1400000US17031061200","Census Tract 612, Cook County, Illinois"
"1917","162","1742","138","32","25","0","11","64","36","0","11","11","12","68","74","29","44","39","37","1400000US17031061500","Census Tract 615, Cook County, Illinois"
"1212","98","903","96","89","61","0","11","94","50","0","11","40","35","86","71","0","11","86","71","1400000US17031061800","Census Tract 618, Cook County, Illinois"
"3513","367","2620","400","91","63","51","74","542","226","0","11","94","149","115","82","29","33","86","74","1400000US17031061901","Census Tract 619.01, Cook County, Illinois"
"4512","375","3894","376","118","70","20","32","325","165","0","11","32","36","123","90","0","11","123","90","1400000US17031061902","Census Tract 619.02, Cook County, Illinois"
"3022","300","2601","321","190","145","0","11","148","79","0","11","26","27","57","42","0","11","57","42","1400000US17031062000","Census Tract 620, Cook County, Illinois"
"3740","341","3238","326","108","70","0","11","296","134","0","11","9","14","89","55","0","11","89","55","1400000US17031062100","Census Tract 621, Cook County, Illinois"
"2833","328","2550","315","129","114","0","11","124","71","0","11","21","21","9","14","0","11","9","14","1400000US17031062200","Census Tract 622, Cook County, Illinois"
"1728","133","1480","146","25","19","0","11","113","49","0","11","22","32","88","49","0","11","88","49","1400000US17031062300","Census Tract 623, Cook County, Illinois"
"1433","168","1291","165","27","29","0","11","59","31","0","11","12","19","44","24","0","11","44","24","1400000US17031062400","Census Tract 624, Cook County, Illinois"
"1568","137","1435","140","0","11","0","11","108","53","0","11","4","7","21","19","0","11","21","19","1400000US17031062500","Census Tract 625, Cook County, Illinois"
"2288","199","1916","204","33","29","0","11","218","94","0","11","6","8","115","56","22","24","93","51","1400000US17031062600","Census Tract 626, Cook County, Illinois"
"2770","437","2595","428","0","11","18","28","75","65","0","11","31","49","51","39","5","11","46","37","1400000US17031062700","Census Tract 627, Cook County, Illinois"
"3651","244","3297","285","45","47","9","15","225","127","0","11","0","11","75","62","0","11","75","62","1400000US17031062800","Census Tract 628, Cook County, Illinois"
"3959","308","3501","310","148","116","0","11","189","112","0","11","18","27","103","60","22","35","81","53","1400000US17031062900","Census Tract 629, Cook County, Illinois"
"3249","266","2567","284","162","88","0","11","366","161","11","18","18","30","125","87","0","11","125","87","1400000US17031063000","Census Tract 630, Cook County, Illinois"
"2326","201","1974","202","19","20","0","11","116","53","0","11","32","47","185","113","11","17","174","111","1400000US17031063100","Census Tract 631, Cook County, Illinois"
"7045","566","6049","659","189","109","0","15","503","263","0","15","81","91","223","140","0","15","223","140","1400000US17031063200","Census Tract 632, Cook County, Illinois"
"2588","214","2008","204","264","107","0","11","145","68","0","11","22","24","149","78","8","14","141","77","1400000US17031063301","Census Tract 633.01, Cook County, Illinois"
"4140","326","3539","280","88","49","0","11","439","227","0","11","0","11","74","69","0","11","74","69","1400000US17031063302","Census Tract 633.02, Cook County, Illinois"
"1295","97","1165","97","19","18","0","11","98","51","0","11","0","11","13","16","0","11","13","16","1400000US17031063303","Census Tract 633.03, Cook County, Illinois"
"2274","212","2005","224","85","54","0","11","117","52","0","11","0","11","67","44","0","11","67","44","1400000US17031063400","Census Tract 634, Cook County, Illinois"
"3618","293","3185","305","93","66","0","11","218","91","0","11","12","19","110","62","0","11","110","62","1400000US17031070101","Census Tract 701.01, Cook County, Illinois"
"2879","249","2520","213","122","90","0","11","137","63","13","20","31","26","56","46","0","11","56","46","1400000US17031070102","Census Tract 701.02, Cook County, Illinois"
"1587","155","1334","168","109","88","0","11","117","76","0","11","18","23","9","14","0","11","9","14","1400000US17031070103","Census Tract 701.03, Cook County, Illinois"
"4084","488","3376","457","234","146","0","11","380","169","0","11","4","9","90","66","0","11","90","66","1400000US17031070200","Census Tract 702, Cook County, Illinois"
"3591","289","3217","271","56","71","0","11","140","63","0","11","51","80","127","66","16","24","111","61","1400000US17031070300","Census Tract 703, Cook County, Illinois"
"3228","230","2636","251","219","115","0","11","283","158","0","11","33","45","57","37","0","11","57","37","1400000US17031070400","Census Tract 704, Cook County, Illinois"
"3229","274","2740","262","238","111","0","11","169","126","0","11","28","44","54","44","0","11","54","44","1400000US17031070500","Census Tract 705, Cook County, Illinois"
"3357","286","3164","283","49","77","0","11","125","101","0","11","0","11","19","21","9","15","10","15","1400000US17031070600","Census Tract 706, Cook County, Illinois"
"4440","418","3637","399","304","252","0","11","376","211","0","11","42","40","81","52","9","15","72","47","1400000US17031070700","Census Tract 707, Cook County, Illinois"
"4437","501","3702","451","264","128","7","13","283","95","0","11","35","35","146","80","66","70","80","46","1400000US17031071000","Census Tract 710, Cook County, Illinois"
"3200","374","2590","351","105","78","0","11","232","162","6","10","63","44","204","119","33","25","171","116","1400000US17031071100","Census Tract 711, Cook County, Illinois"
"1931","195","1622","205","80","67","0","11","182","114","0","11","0","11","47","44","0","11","47","44","1400000US17031071200","Census Tract 712, Cook County, Illinois"
"3747","408","3232","419","41","42","0","11","313","195","11","18","108","119","42","34","0","11","42","34","1400000US17031071300","Census Tract 713, Cook County, Illinois"
"4749","409","3959","416","260","122","0","11","331","158","0","11","24","38","175","78","22","29","153","71","1400000US17031071400","Census Tract 714, Cook County, Illinois"
"5915","319","4897","304","163","115","0","15","621","253","0","15","32","37","202","134","0","15","202","134","1400000US17031071500","Census Tract 715, Cook County, Illinois"
"1709","157","1377","165","151","93","0","11","113","62","0","11","0","11","68","35","11","18","57","29","1400000US17031071600","Census Tract 716, Cook County, Illinois"
"1776","172","1377","165","167","64","8","12","138","66","0","11","47","52","39","35","6","9","33","34","1400000US17031071700","Census Tract 717, Cook County, Illinois"
"2773","255","2070","241","335","218","0","11","258","146","0","11","10","16","100","75","0","11","100","75","1400000US17031071800","Census Tract 718, Cook County, Illinois"
"6666","617","5778","726","459","369","40","63","208","178","0","15","66","68","115","133","0","15","115","133","1400000US17031080100","Census Tract 801, Cook County, Illinois"
"3230","274","2637","323","281","212","52","76","209","192","0","11","33","37","18","28","0","11","18","28","1400000US17031080201","Census Tract 802.01, Cook County, Illinois"
"3506","412","3301","457","106","74","0","11","67","83","0","11","32","52","0","11","0","11","0","11","1400000US17031080202","Census Tract 802.02, Cook County, Illinois"
"4579","378","3750","385","303","201","0","11","459","172","0","11","0","11","67","63","16","26","51","58","1400000US17031080300","Census Tract 803, Cook County, Illinois"
"4229","596","1403","277","2606","574","3","6","41","47","0","11","0","11","176","133","11","25","165","132","1400000US17031080400","Census Tract 804, Cook County, Illinois"
"7698","547","5321","504","1210","323","0","15","846","284","0","15","135","113","186","122","47","47","139","114","1400000US17031081000","Census Tract 810, Cook County, Illinois"
"4077","329","3264","334","385","176","0","11","264","142","0","11","41","63","123","97","0","11","123","97","1400000US17031081100","Census Tract 811, Cook County, Illinois"
"4656","388","3881","367","117","97","0","11","519","264","0","11","92","87","47","36","9","18","38","36","1400000US17031081201","Census Tract 812.01, Cook County, Illinois"
"3021","255","2608","225","65","50","0","11","235","97","0","11","84","65","29","44","0","11","29","44","1400000US17031081202","Census Tract 812.02, Cook County, Illinois"
"5276","391","4184","371","194","125","0","15","799","207","0","15","10","16","89","74","22","35","67","68","1400000US17031081300","Census Tract 813, Cook County, Illinois"
"2386","228","1868","217","53","43","0","11","265","87","0","11","28","36","172","84","21","31","151","78","1400000US17031081401","Census Tract 814.01, Cook County, Illinois"
"5048","538","3617","437","276","216","0","15","945","363","0","15","56","89","154","153","0","15","154","153","1400000US17031081402","Census Tract 814.02, Cook County, Illinois"
"7635","733","5639","653","257","193","51","83","1596","390","0","15","0","15","92","152","0","15","92","152","1400000US17031081403","Census Tract 814.03, Cook County, Illinois"
"4994","434","3532","370","126","111","0","11","1052","321","0","11","109","120","175","133","0","11","175","133","1400000US17031081500","Census Tract 815, Cook County, Illinois"
"3937","367","2846","361","143","168","0","11","728","236","0","11","56","53","164","131","0","11","164","131","1400000US17031081600","Census Tract 816, Cook County, Illinois"
"3487","314","2669","289","83","104","52","63","493","239","0","11","10","16","180","107","15","26","165","104","1400000US17031081700","Census Tract 817, Cook County, Illinois"
"8960","684","7858","646","102","77","0","15","835","338","0","15","33","54","132","106","31","49","101","95","1400000US17031081800","Census Tract 818, Cook County, Illinois"
"935","107","425","68","415","74","6","10","76","41","0","11","13","12","0","11","0","11","0","11","1400000US17031081900","Census Tract 819, Cook County, Illinois"
"3558","160","3074","232","30","47","0","11","134","86","0","11","123","94","197","151","19","23","178","146","1400000US17031090100","Census Tract 901, Cook County, Illinois"
"6803","415","6396","488","164","241","0","15","131","102","0","15","0","15","112","88","0","15","112","88","1400000US17031090200","Census Tract 902, Cook County, Illinois"
"1392","114","1296","130","0","11","0","11","49","32","0","11","7","10","40","33","17","20","23","25","1400000US17031090300","Census Tract 903, Cook County, Illinois"
"5498","482","5352","512","1","4","0","15","102","93","0","15","14","24","29","35","0","15","29","35","1400000US17031100100","Census Tract 1001, Cook County, Illinois"
"6762","397","6157","433","36","39","0","15","17","30","17","27","406","270","129","122","36","51","93","107","1400000US17031100200","Census Tract 1002, Cook County, Illinois"
"6272","480","5314","539","50","36","6","12","366","189","0","15","176","173","360","325","65","89","295","314","1400000US17031100300","Census Tract 1003, Cook County, Illinois"
"3289","179","3091","210","0","11","5","13","81","69","0","11","4","33","108","83","35","50","73","67","1400000US17031100400","Census Tract 1004, Cook County, Illinois"
"5492","492","4829","545","17","26","54","89","122","90","25","40","114","114","331","269","17","30","314","270","1400000US17031100500","Census Tract 1005, Cook County, Illinois"
"4892","309","4098","344","73","65","0","11","315","57","0","11","341","281","65","52","21","34","44","39","1400000US17031100600","Census Tract 1006, Cook County, Illinois"
"4731","365","4181","363","8","11","0","11","229","88","0","11","270","206","43","33","0","11","43","33","1400000US17031100700","Census Tract 1007, Cook County, Illinois"
"5229","498","4415","604","59","60","0","15","304","206","0","15","400","300","51","51","0","15","51","51","1400000US17031110100","Census Tract 1101, Cook County, Illinois"
"3235","346","2363","306","76","62","44","62","455","367","0","11","95","66","202","140","84","78","118","121","1400000US17031110200","Census Tract 1102, Cook County, Illinois"
"5242","452","4265","326","0","15","25","27","626","386","0","15","204","161","122","78","35","43","87","66","1400000US17031110300","Census Tract 1103, Cook County, Illinois"
"4367","290","3393","335","10","13","0","11","304","81","0","11","416","249","244","116","116","85","128","80","1400000US17031110400","Census Tract 1104, Cook County, Illinois"
"5325","426","4196","450","22","26","0","15","586","129","0","15","308","213","213","144","118","104","95","104","1400000US17031110501","Census Tract 1105.01, Cook County, Illinois"
"3410","382","2551","406","80","51","10","18","230","121","0","11","386","222","153","101","24","37","129","93","1400000US17031110502","Census Tract 1105.02, Cook County, Illinois"
"3826","293","3579","306","8","12","0","11","43","28","0","11","71","60","125","80","0","11","125","80","1400000US17031120100","Census Tract 1201, Cook County, Illinois"
"4793","328","3685","253","111","122","0","11","635","306","0","11","200","117","162","125","73","99","89","84","1400000US17031120200","Census Tract 1202, Cook County, Illinois"
"6665","434","5258","452","58","84","0","15","1062","301","0","15","155","177","132","79","16","24","116","77","1400000US17031120300","Census Tract 1203, Cook County, Illinois"
"3713","275","2536","282","11","17","0","11","658","118","0","11","318","142","190","102","107","85","83","64","1400000US17031120400","Census Tract 1204, Cook County, Illinois"
"5327","520","3675","416","152","168","6","13","1403","372","0","15","9","16","82","91","0","15","82","91","1400000US17031130100","Census Tract 1301, Cook County, Illinois"
"1565","129","1098","139","23","20","0","11","266","120","0","11","124","94","54","47","0","11","54","47","1400000US17031130200","Census Tract 1302, Cook County, Illinois"
"5532","327","3195","287","315","170","48","75","1413","307","0","15","361","231","200","93","59","64","141","88","1400000US17031130300","Census Tract 1303, Cook County, Illinois"
"3613","558","2158","519","565","359","39","68","388","139","0","11","375","220","88","94","74","92","14","16","1400000US17031140100","Census Tract 1401, Cook County, Illinois"
"6228","1080","3917","863","301","193","2","5","1061","223","41","60","766","440","140","89","62","59","78","52","1400000US17031140200","Census Tract 1402, Cook County, Illinois"
"2900","422","1480","409","68","53","23","31","550","217","0","11","716","323","63","39","0","11","63","39","1400000US17031140301","Census Tract 1403.01, Cook County, Illinois"
"4254","438","2209","477","236","114","0","11","613","172","0","11","554","326","642","283","202","149","440","201","1400000US17031140302","Census Tract 1403.02, Cook County, Illinois"
"6884","715","4493","630","13","22","0","15","1342","402","0","15","619","409","417","211","139","105","278","171","1400000US17031140400","Census Tract 1404, Cook County, Illinois"
"4237","441","2213","452","190","169","0","11","1123","440","0","11","686","329","25","40","25","40","0","11","1400000US17031140500","Census Tract 1405, Cook County, Illinois"
"2760","235","1457","341","106","74","0","11","561","154","0","11","582","204","54","49","17","24","37","44","1400000US17031140601","Census Tract 1406.01, Cook County, Illinois"
"5251","648","3306","712","372","194","0","15","468","134","0","15","895","426","210","122","113","118","97","63","1400000US17031140602","Census Tract 1406.02, Cook County, Illinois"
"2911","244","1306","273","165","92","13","21","548","185","0","11","703","206","176","97","43","62","133","72","1400000US17031140701","Census Tract 1407.01, Cook County, Illinois"
"6154","510","4470","583","179","134","8","16","294","137","0","15","955","313","248","211","21","32","227","205","1400000US17031140702","Census Tract 1407.02, Cook County, Illinois"
"6800","599","4511","719","383","234","0","15","656","258","0","15","921","557","329","189","34","53","295","186","1400000US17031140800","Census Tract 1408, Cook County, Illinois"
"7701","638","5777","594","172","183","28","43","506","199","0","15","614","377","604","413","159","133","445","400","1400000US17031150200","Census Tract 1502, Cook County, Illinois"
"8150","672","5947","729","210","144","0","15","207","125","0","15","885","547","901","475","399","330","502","340","1400000US17031150300","Census Tract 1503, Cook County, Illinois"
"5266","461","4028","552","91","83","59","80","216","205","0","15","457","300","415","245","236","210","179","160","1400000US17031150401","Census Tract 1504.01, Cook County, Illinois"
"3668","393","3073","398","1","2","0","11","132","158","0","11","399","180","63","56","55","54","8","14","1400000US17031150402","Census Tract 1504.02, Cook County, Illinois"
"4050","386","3215","396","113","110","0","11","166","115","0","11","334","261","222","152","54","58","168","143","1400000US17031150501","Census Tract 1505.01, Cook County, Illinois"
"4243","491","2998","389","51","44","0","11","376","250","0","11","567","406","251","216","168","208","83","83","1400000US17031150502","Census Tract 1505.02, Cook County, Illinois"
